OBJECTID,TREE_LEVEL,GEOL_CODE_INT,GEOL_CODE,PARENT_REF,GERMAN
3975,1.0,15203371,Vlit503371,0.0,Punta-Rossa-Komplex
3976,1.0,15203372,Vlit503372,0.0,Ferret-Schiefer
3977,2.0,15203373,Vlit503373,15203349.0,Terri-Schiefer_Basale
3978,1.0,15203374,Vlit503374,0.0,Lugnez-Schiefer
3979,1.0,15203375,Vlit503375,0.0,Sosto-Schiefer
3980,1.0,15203376,Vlit503376,0.0,Konglomeratgneis (Terri)
3981,1.0,15203377,Vlit503377,0.0,Garzott-Brekzie
3982,1.0,15203378,Vlit503378,0.0,Areua-Bruschghorn-Melange
3983,1.0,15203379,Vlit503379,0.0,Albitquarzit der Grava- und Tomül-Decke
3984,1.0,15203380,Vlit503380,0.0,Basale Tonschiefer der Grava- und Tomül-Decke
3985,1.0,15203381,Vlit503381,0.0,Phengitgneis der Aul-Decke
4210,2.0,15203382,Vlit503382,15203272.0,Haute-Pointe-Formation
4211,2.0,15203383,Vlit503383,15203275.0,Brasses-Formation
4212,4.0,15203385,Vlit503385,15203299.0,Macugnaga-Augengneis
4213,1.0,15203386,Vlit503386,0.0,Perm der Zone-Houillère
4214,2.0,15203387,Vlit503387,15203386.0,"Perm der Zone-Houillère, quarzschiefrig"
4215,2.0,15203388,Vlit503388,15203386.0,Ricard-Rhyolit
4216,2.0,15203389,Vlit503389,15203386.0,"Perm der Zone-Houillère, konglomeratisch"
4217,2.0,15203390,Vlit503390,15203348.0,Série schisto-gréseuse supérieure
4218,2.0,15203391,Vlit503391,15203348.0,Série schisteuse moyenne
4219,2.0,15203392,Vlit503392,15203348.0,Chandoline-Sandstein
4220,1.0,15203393,Vlit503393,0.0,Gälmji-Gneiss
4221,1.0,15203394,Vlit503394,0.0,Scherbadung-Gabbro
4222,3.0,15203395,Vlit503395,15203402.0,Lacerandes-Augengneis
4223,3.0,15203396,Vlit503396,15203402.0,Mont-Mort-Metapelit
4224,2.0,15203397,Vlit503397,15203156.0,Schistes noirs (Pierre Avoi)
4225,2.0,15203398,Vlit503398,15203372.0,La-Dotse-Albitkalk
4226,3.0,15203399,Vlit503399,15203461.0,Ginals-Gneis
4227,2.0,15203400,Vlit503400,15203405.0,Kristallin der Berisal-Decke
4228,3.0,15203401,Vlit503401,15203400.0,Augengneis der Berisal-Decke
4229,2.0,15203402,Vlit503402,15203405.0,Kristallin der Ruitor-Decke
4230,1.0,15203403,Vlit503403,0.0,Corno-Gneis
4231,2.0,15203404,Vlit503404,15203252.0,Quarzit der Nordpenninische Trias
4232,1.0,15203405,Vlit503405,0.0,Kristallin des Briançonnais
4233,1.0,15203406,Vlit503406,0.0,Permo-Karbon der Ruitor-Decke
4234,2.0,15203407,Vlit503407,15203406.0,"Permo-Karbon der Ruitor-Decke, konglomeratisch"
4235,1.0,15203408,Vlit503408,0.0,Piémont-Glanzschiefer
4236,2.0,15203409,Vlit503409,15203408.0,Metasedimente der Tsaté-Decke
4237,3.0,15203410,Vlit503410,15203409.0,Marmor der Tsaté-Decke
4238,3.0,15203411,Vlit503411,15203409.0,Metaradiolarit der Tsaté-Decke
4239,2.0,15203412,Vlit503412,15203408.0,Metasedimente der Zermatt-Saas-Decke
4240,1.0,15203413,Vlit503413,0.0,Piémont-Ophiolith
4241,2.0,15203414,Vlit503414,15203413.0,Ophiolith der Tsaté-Decke
4242,3.0,15203415,Vlit503415,15203414.0,Mont-des-Ritzes-Metabasalt
4243,3.0,15203416,Vlit503416,15203414.0,Aiguilles-Rouges-d'Arolla-Metagabbro
4244,1.0,15203417,Vlit503417,0.0,Torrembey-Brekzie
4245,3.0,15203418,Vlit503418,15203412.0,Marmor der Zermatt-Saas-Decke
4246,3.0,15203419,Vlit503419,15203412.0,Quarzit der Zermatt-Saas-Decke
4247,3.0,15203420,Vlit503420,15203412.0,Riffelberg-Melange
4248,3.0,15203421,Vlit503421,15203412.0,Glanzschiefer der Zermatt-Saas-Decke
4249,2.0,15203422,Vlit503422,15203413.0,Ophiolith der Zermatt-Saas-Decke
4250,3.0,15203423,Vlit503423,15203422.0,Pfulwe-Metabasalt
4251,2.0,15203424,Vlit503424,15203413.0,Ophiolith der Antrona-Decke
4252,3.0,15203425,Vlit503425,15203461.0,Böshorn-Gneis
4253,2.0,15203426,Vlit503426,15203320.0,Orthogneis der Monte-Leone-Decke
4254,2.0,15203427,Vlit503427,15203320.0,Leukogneis der Monte-Leone-Decke
4255,2.0,15203428,Vlit503428,15203320.0,Hyperaugengneis der Monte-Leone-Decke
4256,2.0,15203429,Vlit503429,15203320.0,Paragneis der Monte-Leone-Decke
4257,2.0,15203430,Vlit503430,15203318.0,"Lebendun-Gneis, arkosisch"
4258,2.0,15203431,Vlit503431,15203318.0,"Lebendun-Gneis, konglomeratisch"
4259,1.0,15203432,Vlit503432,0.0,Salarioli-Serie
4260,2.0,15203433,Vlit503433,15203405.0,Kristallin der Ruginenta-Decke
4261,3.0,15203434,Vlit503434,15203433.0,Schiefer der Ruginenta-Decke
4262,3.0,15203435,Vlit503435,15203433.0,Paragneis der Ruginenta-Decke
4263,2.0,15203436,Vlit503436,15203438.0,Preja-Formation
4264,2.0,15203437,Vlit503437,15203438.0,Cavalli-Formation
4265,1.0,15203438,Vlit503438,0.0,Furgg-Serie
4266,3.0,15203439,Vlit503439,15203460.0,Mezzalama-Granit
4267,4.0,15203440,Vlit503440,15203299.0,"Monte-Rosa-Orthogneis, grobkörnig"
4268,4.0,15203441,Vlit503441,15203299.0,Rottal-Migmatit
4269,4.0,15203442,Vlit503442,15203299.0,"Monte-Rosa-Orthogneis, mylonitisch"
4270,3.0,15203443,Vlit503443,15203461.0,Paragneis der Monte-Rosa-Decke
4271,4.0,15203444,Vlit503444,15203443.0,Biotitgneis der Monte-Rosa-Decke
4272,4.0,15203445,Vlit503445,15203443.0,Bändergneis der Monte-Rosa-Decke
4273,4.0,15203446,Vlit503446,15203443.0,Glimmerschiefer der Monte-Rosa-Decke
4274,1.0,15203447,Vlit503447,0.0,Grundberg-Serie
4275,2.0,15203448,Vlit503448,15203405.0,Kristallin der Portjengrat-Decke
4276,3.0,15203449,Vlit503449,15203448.0,Orthogneis der Portjengrat-Decke
4277,3.0,15203450,Vlit503450,15203448.0,Saas-Fee-Augengneis
4278,3.0,15203451,Vlit503451,15203448.0,Almagelhorn-Migmatit
4279,3.0,15203452,Vlit503452,15203448.0,Weissmies-Paragneis
4280,4.0,15203453,Vlit503453,15203299.0,"Monte-Rosa-Orthogneis, mittelkörnig"
4281,2.0,15203454,Vlit503454,15203405.0,Stellihorn-Mylonit
4282,2.0,15203455,Vlit503455,15203326.0,Kalkschiefer der Fäldbach-Serie
4283,1.0,15203456,Vlit503456,0.0,Nordpenninischer Dogger
4284,1.0,15203457,Vlit503457,0.0,Nordpenninischer Lias
4285,2.0,15203458,Vlit503458,15203252.0,Dolomit der Nordpenninische Trias
4286,1.0,15203459,Vlit503459,0.0,Valgrande-Paragneis
4287,2.0,15203460,Vlit503460,15203405.0,Variszische Intrusiva des Briançonnais
4288,2.0,15203461,Vlit503461,15203405.0,Prävariszisches Grundgebirge des Briançonnais
4289,2.0,15203462,Vlit503462,15203405.0,Moncucco-Peridotit
4290,4.0,15203463,Vlit503463,15203198.0,Albitaugenschiefer (SOPA) der Adlerflüe-Formation
4291,4.0,15203464,Vlit503464,15203198.0,Bänderamphibolit der Adlerflüe-Formation
4292,5.0,15203465,Vlit503465,15203464.0,Minugrat-Eklogit
4293,4.0,15203466,Vlit503466,15203199.0,Ergischhorn-Komplex: Amphibolit
4294,4.0,15203467,Vlit503467,15203194.0,Grüngesteine der Distulberg-Formation
4295,4.0,15203468,Vlit503468,15203193.0,Prasinit der Métailler-Formation
4296,4.0,15203469,Vlit503469,15203193.0,Ultramafit der Métailler-Formation
4297,3.0,15203470,Vlit503470,15203460.0,Oberems-Albitgneis
4298,1.0,15203471,Vlit503471,0.0,Permo-Karbon der Maggia-Decke
4299,2.0,15203472,Vlit503472,15203471.0,Perm der Maggia-Decke
4300,2.0,15203473,Vlit503473,15203471.0,Karbon der Maggia-Decke
4301,1.0,15203474,Vlit503474,0.0,Variszische Intrusiva der Maggia-Decke
4302,1.0,15203475,Vlit503475,0.0,Prävariszisches Grundgebirge der Maggia-Decke
4303,2.0,15203476,Vlit503476,15203475.0,Maggia-D.: Paragneis
4304,2.0,15203477,Vlit503477,15203475.0,Bändergneis der Maggia-Decke
4305,2.0,15203478,Vlit503478,15203475.0,Augengneis der Maggia-Decke
4306,2.0,15203479,Vlit503479,15203475.0,Alpigia-Gneis
4307,1.0,15203480,Vlit503480,0.0,Gresso-Someo-Zone
4308,1.0,15203481,Vlit503481,0.0,Pertusio-Zone
4309,1.0,15203482,Vlit503482,0.0,Passo-di-Cristallina-Zone
4310,2.0,15203483,Vlit503483,15203482.0,Lago-Scuro-Formation
4311,2.0,15203484,Vlit503484,15203482.0,Val-Sabbia-Formation
4312,2.0,15203485,Vlit503485,15203482.0,Massari-Formation
4313,2.0,15203486,Vlit503486,15203482.0,Naret-Formation
4314,3.0,15203487,Vlit503487,15203422.0,Breithorn-Serpentinit
4368,3.0,15203488,Vlit503488,15203424.0,Loranco-Amphibolit
4369,3.0,15203489,Vlit503489,15203424.0,Andolla-Eklogit
4604,1.0,15203490,Vlit503490,0.0,Roz-Schiefer
4605,1.0,15203491,Vlit503491,0.0,Ophiolith der Ramosch-Zone
4606,2.0,15203492,Vlit503492,15203408.0,Metasedimente der Arosa-Decke
4607,3.0,15203493,Vlit503493,15203236.0,Totalp-Serpentinit
4608,4.0,15203494,Vlit503494,15203235.0,Maran-Brekzie
4609,2.0,15203495,Vlit503495,15203206.0,Solis-Kalk
4610,2.0,15203496,Vlit503496,15203408.0,Metasedimente der Platta-Decke
4611,3.0,15203497,Vlit503497,15203496.0,Flix-Schichten
4612,3.0,15203498,Vlit503498,15203496.0,Calpionellenkalk der Platta-Decke
4613,3.0,15203499,Vlit503499,15203496.0,Falotta-Radiolarit
4614,2.0,15203500,Vlit503500,15203413.0,Ophiolith der Platta-Decke
4615,1.0,15203501,Vlit503501,0.0,Vignun-Gneis
4616,2.0,15203502,Vlit503502,15203408.0,Metasedimente der Avers-Decke
4617,2.0,15203503,Vlit503503,15203413.0,Ophiolith der Avers-Decke
4618,2.0,15203504,Vlit503504,15203366.0,Brekzie-Formation
4619,2.0,15203505,Vlit503505,15203213.0,Minschun-Brekzie
4620,1.0,15203506,Vlit503506,0.0,Tasna-Altkristallin
4621,1.0,15203507,Vlit503507,0.0,Piz-del-Palo-Gneis
4622,1.0,15203508,Vlit503508,0.0,Truzzo-Granit
4623,1.0,15203509,Vlit503509,0.0,Rebi-Gneis
4624,1.0,15203510,Vlit503510,0.0,Brione-Gabbro
4625,1.0,15203511,Vlit503511,0.0,Gruf-Migmatit
4626,1.0,15203512,Vlit503512,0.0,Adula-D.: Basaler Gneis
4627,1.0,15203513,Vlit503513,0.0,Val-Chironico-Gneis
4628,1.0,15203514,Vlit503514,0.0,Ganna-Gneis
4629,1.0,15203515,Vlit503515,0.0,Adula-D.: Albit-Oligoklasgneis
4630,2.0,15203516,Vlit503516,15203511.0,Sivigia-Gneis
4631,1.0,15203517,Vlit503517,0.0,Aula-Spruga-Gneiskomplex
4592,2.0,15203518,Vlit503518,15203413.0,Lizun-Grünschiefer
4593,2.0,15203519,Vlit503519,15203408.0,Rossi-Formation
4634,1.0,15203520,Vlit503520,0.0,Bosco-Gneis
4635,2.0,15203521,Vlit503521,15203520.0,Batnall-Gneis
4871,3.0,15203522,Vlit503522,15203003.0,"Seron-Formation, Calcschistes zoogènes"
4872,3.0,15203523,Vlit503523,15203003.0,"Seron-Formation, Conglomérat moyen"
4873,3.0,15203524,Vlit503524,15203005.0,"Frutigen-Formation, Conglomérat intermédiaire"
4875,3.0,15203525,Vlit503525,15203005.0,"Frutigen-Formation, Schistes inférieurs"
5161,2.0,15203526,Vlit503526,15203257.0,Gips der Zone Submédiane
5162,2.0,15203527,Vlit503527,15203276.0,Karpatischer Keuper
5163,3.0,15203528,Vlit503528,15203527.0,Zwischenmythen-Mergel
5164,1.0,15203529,Vlit503529,0.0,Cenomanbrekzien-Serie
5165,1.0,15203530,Vlit503530,0.0,Bettlerjoch-Brekzie
5166,1.0,15203531,Vlit503531,0.0,Bargella-Brekzie
5845,1.0,15203532,Vlit503532,0.0,Adula-D.: Kalkschiefer und Marmor
5846,1.0,15203533,Vlit503533,0.0,Salahorn-Fm.: Metaplutonit
5847,1.0,15203534,Vlit503534,0.0,Salahorn-Fm.: Paragneis
5848,1.0,15203535,Vlit503535,0.0,Adula-D.: Ultramafitit
6121,1.0,15203536,Vlit503536,0.0,Cima-Lunga-D.: Kalkschiefer und Marmor
6122,1.0,15203537,Vlit503537,0.0,Cima-Lunga-D.: Dolomitmarmor
6123,1.0,15203538,Vlit503538,0.0,Cima-Lunga-D.: Paragneis
6124,1.0,15203539,Vlit503539,0.0,Vacarisc-Gneis
6125,1.0,15203540,Vlit503540,0.0,Rognoi-Gneis
6126,1.0,15203541,Vlit503541,0.0,Cima-Lunga-D.: Granatit
6127,1.0,15203542,Vlit503542,0.0,Cima-Lunga-D.: Amphibolit
6128,1.0,15203543,Vlit503543,0.0,Cima-Lunga-D.: Eklogit
6129,1.0,15203544,Vlit503544,0.0,Cima-Lunga-D.: Ultramafitit
6130,1.0,15203545,Vlit503545,0.0,Personico-Gneis
6131,3.0,15203546,Vlit503546,15202273.0,Leventina-Gneis: oberer Teil
6132,3.0,15203547,Vlit503547,15202273.0,Leventina-Gneis: unterer Teil
6133,1.0,15203548,Vlit503548,0.0,Leventina-D.: Kalksilikatfels
6134,1.0,15203549,Vlit503549,0.0,Leventina-D.: Leukogneis
6135,1.0,15203550,Vlit503550,0.0,Leventina-D.: Paragneis
6136,1.0,15203551,Vlit503551,0.0,Leventina-D.: Amphibolit
6137,1.0,15203552,Vlit503552,0.0,Maggia-D.: Amphibolit
6138,1.0,15203553,Vlit503553,0.0,Simano-D.: Kalkmarmor
6139,1.0,15203554,Vlit503554,0.0,Simano-D.: Dolomitmarmor
6140,1.0,15203555,Vlit503555,0.0,Simano-D.: Paragneis
6141,1.0,15203556,Vlit503556,0.0,Renten-Gneis
6142,1.0,15203557,Vlit503557,0.0,Legiuna-Gneis
6143,1.0,15203558,Vlit503558,0.0,Simano-D.: Amphibolit
6144,1.0,15203559,Vlit503559,0.0,Simano-D.: Ultramafitit
6145,1.0,15203560,Vlit503560,0.0,Alpbach-Schiefer
6146,3.0,15203561,Vlit503561,15203236.0,Arosa-D.: Gabbro
6147,1.0,15203562,Vlit503562,0.0,Klippen-Flysch
6148,2.0,15203563,Vlit503563,15203018.0,Couches-Rouges der ZSK
6149,2.0,15203564,Vlit503564,15203283.0,Wägital-Flysch: oberer Teil (Paläogen)
6150,2.0,15203565,Vlit503565,15203283.0,Wägital-Flysch: untererer Teil (Kreide)
6151,2.0,15203566,Vlit503566,15203283.0,"Wägital-Flysch: basaler, tektonisierter Teil"
6457,2.0,15203567,Vlit503567,15203272.0,Gibel- und Griggeli-Formation
6458,2.0,15203568,Vlit503568,15203276.0,Dolomit der Klippen-Decke
6459,2.0,15203569,Vlit503569,15203276.0,Dolomit und Kalk der Klippen-Decke
6460,2.0,15203570,Vlit503570,15203276.0,Bunter schiefriger Dolomit und Rauwacke der Klippen-Decke
6461,2.0,15203571,Vlit503571,15203276.0,Rauwacke der Klippen-Decke
6462,2.0,15203572,Vlit503572,15203276.0,Gipsmergel und Sandstein der Klippen-Decke
6463,3.0,15203573,Vlit503573,15203118.0,"Schlieren-Sandstein, im Paläogen tektonisch überprägt"
6464,1.0,15203574,Vlit503574,0.0,Leimern-Schichten
6465,2.0,15203575,Vlit503575,15203276.0,Rauwacke und Quarzsandstein der Klippen-Decke (basale Trias)
6466,2.0,15203576,Vlit503576,15203117.0,Schlieren-Flysch: Hauptmasse (Paläogen)
6467,2.0,15203577,Vlit503577,15203275.0,Mittellias der Klippen-Decke
6468,4.0,15203578,Vlit503578,15203239.0,Langel-Member der Zentralschweizer Klippen
7121,3.0,15203579,Vlit503579,15203177.0,Nolla-Tonschiefer: Quarzsandstein
7115,3.0,15203580,Vlit503580,15203178.0,Bärenhorn-Formation: Quarzsandstein
7117,1.0,15203581,Vlit503581,0.0,Kalkiger Tonschiefer der Grava-Decke
7092,1.0,15203582,Vlit503582,0.0,Toniger Kalkschiefer der Grava-Decke
7110,1.0,15203583,Vlit503583,0.0,"Trias der Grava-Decke, undifferenziert"
7401,3.0,15203584,Vlit503584,15203041.0,"Soladier- und Verdy-Member, undifferenziert"
7402,2.0,15203585,Vlit503585,15203275.0,"Col-de-Tompey- und Bois-de-Luan-Member, undifferenziert"
7403,2.0,15203586,Vlit503586,15203275.0,"Heiti- und Rossinière-Formation, undifferenziert"
7404,1.0,15203587,Vlit503587,0.0,"Coulaytes-Melange und Cuvigne-Derrey-Formation, undifferenziert"
7405,1.0,15203588,Vlit503588,0.0,"Langel- und Col-de-Cordon-Member, undifferenziert"
7406,2.0,15203589,Vlit503589,15203275.0,"Grande-Bonavau-Formation und Formation spathique, undifferenziert"
7407,2.0,15203590,Vlit503590,15203275.0,"Col-de-Tompey- und Agreblierai-Member, undifferenziert"
7408,3.0,15203591,Vlit503591,15203088.0,"Chavanette- und Rubli-Member, undifferenziert"
7721,2.0,15203592,Vlit503592,15203182.0,Barrhorn-Einheit: Flysch
7722,2.0,15203593,Vlit503593,15203182.0,Barrhorn-Einheit: Couches-Rouges
7723,2.0,15203594,Vlit503594,15203182.0,Barrhorn-Einheit: Malm
7724,2.0,15203595,Vlit503595,15203182.0,Barrhorn-Einheit: Dogger
7725,2.0,15203596,Vlit503596,15203276.0,"St-Triphon- und Wiriehorn-Fm., undifferenziert"
7726,1.0,15203597,Vlit503597,0.0,Printse-Formation
7727,4.0,15203598,Vlit503598,15203193.0,Louvie-Gabbro
7728,4.0,15203599,Vlit503599,15203194.0,Distulberg-Fm.: Graphitschiefer
7729,4.0,15203600,Vlit503600,15203197.0,Lirec-Fm.: Amphibolit
7730,4.0,15203601,Vlit503601,15203199.0,Brändjispitz-Gabbro
7731,4.0,15203602,Vlit503602,15203199.0,Ergischhorn-Komplex: Eklogit
7732,2.0,15203603,Vlit503603,15203370.0,Südegg-Komplex: Prasinit
7733,2.0,15203604,Vlit503604,15203370.0,Südegg-Komplex: Talkschiefer
7750,2.0,15203605,Vlit503605,15203110.0,Flysch 2
7735,2.0,15203606,Vlit503606,15203110.0,Flysch 3
7736,2.0,15203607,Vlit503607,15203110.0,"Hellstätt-Formation und Flysch 2a, undifferenziert"
8106,1.0,15203608,Vlit503608,0.0,Walliser-Sedimentabfolge
8107,2.0,15203609,Vlit503609,15203370.0,Südegg-Komplex: schwarzer Schiefer
8108,2.0,15203610,Vlit503610,15203370.0,Südegg-Komplex: Serpentinit
8109,2.0,15203611,Vlit503611,15203370.0,Südegg-Komplex: Albitgneis
8110,2.0,15203612,Vlit503612,15203370.0,Südegg-Komplex: Marmor
8111,2.0,15203613,Vlit503613,15203370.0,Südegg-Komplex: Brekzie
8112,2.0,15203614,Vlit503614,15203370.0,Südegg-Komplex: Gips
8113,1.0,15203615,Vlit503615,0.0,Monte-Leone-Decke: Mesozoikum undiff.
8078,2.0,15203616,Vlit503616,15203615.0,Monte-Leone-Decke: Dogger-Malm
8079,3.0,15203617,Vlit503617,15203616.0,Monte-Leone-Decke: Dogger-Malm: Glimmerschiefer
8080,3.0,15203618,Vlit503618,15203616.0,Monte-Leone-Decke: Dogger-Malm: Marmor
8081,3.0,15203619,Vlit503619,15203616.0,Monte-Leone-Decke: konglomeratischer Dogger
8084,2.0,15203620,Vlit503620,15203615.0,Monte-Leone-Decke: Lias
8086,3.0,15203621,Vlit503621,15203620.0,Monte-Leone-Decke: sandiger Lias
8087,3.0,15203622,Vlit503622,15203620.0,Monte-Leone-Decke: konglomeratischer Lias
8090,2.0,15203623,Vlit503623,15203615.0,Monte-Leone-Decke: Trias
8092,3.0,15203624,Vlit503624,15203623.0,Monte-Leone-Decke: quarzitische Trias
8095,1.0,15203625,Vlit503625,0.0,Pizzo-del-Vallone-Decke: Mesozoikum undiff.
8096,2.0,15203626,Vlit503626,15203625.0,Pizzo-del-Vallone-Decke: Dogger-Malm
8097,3.0,15203627,Vlit503627,15203626.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Marmor
8100,3.0,15203628,Vlit503628,15203626.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Glimmerschiefer
8101,3.0,15203629,Vlit503629,15203626.0,Pizzo-del-Vallone-Decke: Dogger-Malm: Vulkanit
8105,2.0,15203630,Vlit503630,15203625.0,Pizzo-del-Vallone-Decke: Lias
8276,2.0,15203631,Vlit503631,15203625.0,Pizzo-del-Vallone-Decke: Trias
8272,1.0,15203632,Vlit503632,0.0,Artsinol-Sedimentabfolge undiff.
8063,2.0,15203633,Vlit503633,15203632.0,Artsinol-Sedimentabfolge: Trias
8073,3.0,15203634,Vlit503634,15203633.0,Artsinol-Sedimentabfolge: Trias: Rauwacke
8284,4.0,15203635,Vlit503635,15203193.0,Métailler-Formation: Quarzit
8046,4.0,15203636,Vlit503636,15203193.0,Métailler-Formation: Glimmerschiefer
8051,4.0,15203637,Vlit503637,15203193.0,Métailler-Formation: Chloritoid-Glimmerschiefer
8058,4.0,15203638,Vlit503638,15203194.0,Distulberg-Formation: Schiefer
8280,4.0,15203639,Vlit503639,15203194.0,Distulberg-Formation: Albitgneis
8068,2.0,15203640,Vlit503640,15203182.0,Barrhorn-Sedimentabfolge: Trias
8072,1.0,15203641,Vlit503641,0.0,Siviez-Mischabel-Decke: Aplit
8076,1.0,15203642,Vlit503642,0.0,Siviez-Mischabel-Decke: Pegmatit
8056,4.0,15203643,Vlit503643,15203197.0,Lirec-Formation: leukokrater Mikroklingneis
8286,4.0,15203644,Vlit503644,15203198.0,Adlerflüe-Formation: leukokrater Gneis
8085,4.0,15203645,Vlit503645,15203199.0,Ergischhorn-Komplex: leukokrater aplitischer Gneis
8098,1.0,15203646,Vlit503646,0.0,Stalden-Gneiskomplex undiff.
8070,2.0,15203647,Vlit503647,15203646.0,Stalden-Gneiskomplex: Ahorn-Augengneis
8266,2.0,15203648,Vlit503648,15203646.0,Stalden-Gneiskomplex: Amphibolit
8268,2.0,15203649,Vlit503649,15203348.0,Printse-Formation: Konglomerat
8060,2.0,15203650,Vlit503650,15203348.0,Printse-Formation: Graphitschiefer
8271,1.0,15203651,Vlit503651,0.0,Portjengrat-Decke: Kalzitmarmor
8283,1.0,15203652,Vlit503652,0.0,Portjengrat-Decke: Dolomitmarmor
8045,1.0,15203653,Vlit503653,0.0,Portjengrat-Decke: Arkose
8050,1.0,15203654,Vlit503654,0.0,Portjengrat-Decke: Grundgebirge
8057,1.0,15203655,Vlit503655,0.0,"Gornergrat-Decke: Kalkschisfer, sandiger Marmor, Brekzie"
8062,1.0,15203656,Vlit503656,0.0,Gornergrat-Decke: Trias
8067,1.0,15203657,Vlit503657,0.0,Gornergrat-Decke: Phengit-Albitgneis
8071,1.0,15203658,Vlit503658,0.0,Gornergrat-Decke: Basischer Gang
8075,1.0,15203659,Vlit503659,0.0,Gornergrat-Decke: Granat-Muskovit-Schiefer
8083,1.0,15203660,Vlit503660,0.0,Frilihorn-Decke: Trias
8094,2.0,15203661,Vlit503661,15203660.0,Frilihorn-Decke: Trias: Rauwacke
8104,4.0,15203662,Vlit503662,15203227.0,Garda-Bordon-Formation: Black Shales (Série feuilletée)
8290,4.0,15203663,Vlit503663,15203227.0,Garda-Bordon-Formation: Quarzschiefer
8069,3.0,15203664,Vlit503664,15203414.0,Tsaté-Decke: Serpentinit
8274,3.0,15203665,Vlit503665,15203422.0,Zermatt-Saas-Decke: Eklogit
8066,3.0,15203666,Vlit503666,15203422.0,Zermatt-Saas-Decke: Metapyroxenit
8059,3.0,15203667,Vlit503667,15203422.0,Zermatt-Saas-Decke: Metagabbro
8089,3.0,15203668,Vlit503668,15203422.0,Zermatt-Saas-Decke: Rodingit
8064,3.0,15203669,Vlit503669,15203422.0,Zermatt-Saas-Decke: Talkschiefer
8043,3.0,15203670,Vlit503670,15203623.0,Lengenbach-Dolomitmarmor
1166,1.0,15204001,Vlit504001,0.0,God-Drosa-Flysch
1167,1.0,15204002,Vlit504002,0.0,Chanèls-Formation
1168,1.0,15204003,Vlit504003,0.0,Lech-Formation
1169,1.0,15204004,Vlit504004,0.0,Emmat-Formation
1170,1.0,15204005,Vlit504005,0.0,Russenna-Formation
1171,1.0,15204006,Vlit504006,0.0,Ammergau-Formation
1172,1.0,15204007,Vlit504007,0.0,Blais-Formation
1173,2.0,15204008,Vlit504008,15204007.0,Plattas-Member
1174,1.0,15204009,Vlit504009,0.0,Ruhpolding-Formation
1175,1.0,15204010,Vlit504010,0.0,Saluver-Gruppe
1176,2.0,15204011,Vlit504011,15204010.0,Saluver-Formation
1177,2.0,15204012,Vlit504012,15204010.0,Bardella-Formation
1178,2.0,15204013,Vlit504013,15204010.0,Salteras-Formation
1179,2.0,15204014,Vlit504014,15204010.0,Salamun-Brekzie
1180,2.0,15204015,Vlit504015,15204010.0,Err-Brekzie
1181,1.0,15204016,Vlit504016,0.0,Allgäu-Formation
1182,2.0,15204017,Vlit504017,15204016.0,Mezzaun-Member
1183,2.0,15204018,Vlit504018,15204016.0,Blaisun-Member
1184,2.0,15204019,Vlit504019,15204016.0,Trupchun-Member
1185,1.0,15204020,Vlit504020,0.0,Agnelli-Formation
1186,1.0,15204021,Vlit504021,0.0,Adnet-Kalk
1187,1.0,15204022,Vlit504022,0.0,Hierlatz-Kalk
1188,1.0,15204023,Vlit504023,0.0,Alv-Brekzie
1189,1.0,15204024,Vlit504024,0.0,Kössen-Formation
1190,2.0,15204025,Vlit504025,15204024.0,Zirmenkopf-Kalk
1191,2.0,15204026,Vlit504026,15204024.0,Mitgel-Member
1192,2.0,15204027,Vlit504027,15204024.0,Ramoz-Member
1193,2.0,15204028,Vlit504028,15204024.0,Schesaplana-Member
1194,2.0,15204029,Vlit504029,15204024.0,Alplihorn-Member
1195,1.0,15204030,Vlit504030,0.0,Hauptdolomit-Gruppe
1196,2.0,15204031,Vlit504031,15204030.0,Murtèr-Plattenkalk
1197,2.0,15204032,Vlit504032,15204030.0,Murteret-Dolomit
1198,2.0,15204033,Vlit504033,15204030.0,Diavel-Formation
1199,2.0,15204034,Vlit504034,15204030.0,Quattervals-Formation
1200,3.0,15204035,Vlit504035,15204034.0,Crappa-Mala-Mergel
1201,3.0,15204036,Vlit504036,15204034.0,Pra-Grata-Member
1202,2.0,15204037,Vlit504037,15204030.0,Müschauns-Dolomit
1203,1.0,15204038,Vlit504038,0.0,Raibl-Gruppe
1204,2.0,15204039,Vlit504039,15204038.0,Fanez-Formation
1205,3.0,15204040,Vlit504040,15204039.0,Valbella-Member
1206,3.0,15204041,Vlit504041,15204039.0,Fanez-Dolomit
1207,3.0,15204042,Vlit504042,15204039.0,Mezdi-Member
1208,3.0,15204043,Vlit504043,15204039.0,Cluozza-Member
1209,3.0,15204044,Vlit504044,15204039.0,Stugl-Member
1210,2.0,15204045,Vlit504045,15204038.0,Mingèr-Formation
1211,3.0,15204046,Vlit504046,15204045.0,Mingèr-Dolomit
1212,3.0,15204047,Vlit504047,15204045.0,Mora-Member
1213,1.0,15204048,Vlit504048,0.0,Garone-Formation
1214,1.0,15204049,Vlit504049,0.0,Arlberg-Formation
1215,1.0,15204050,Vlit504050,0.0,Partnach-Formation
1216,1.0,15204051,Vlit504051,0.0,Altein-Formation
1217,2.0,15204052,Vlit504052,15204051.0,Parai-Alba-Member
1218,1.0,15204053,Vlit504053,0.0,Prosanto-Formation
