OBJECTID,GEOL_CODE_INT,GEOL_CODE,GERMAN,TREE_LEVEL,PARENT_REF
1160,15203276,Vlit503276,Trias der Klippen-Decke,1.0,0.0
1166,15203282,Vlit503282,Infrabrèche-Melange,1.0,0.0
1167,15203283,Vlit503283,Wägital-Flysch,1.0,0.0
783,15203056,Vlit503056,Vudalla-Formation,2.0,15203275.0
160,15200373,Vlit500373,Ajoie-Gompholit,5.0,15200366.0
1286,15200492,Vlit500492,Blaukalk-Subformation,4.0,15200491.0
62,15200305,Vlit500305,Vermes-Süsswasserkalk,4.0,15200300.0
486,15202041,Vlit502041,Fliegenspitz-Member,3.0,15202036.0
815,15203088,Vlit503088,Mytilus-Schichten,2.0,15203272.0
436,15202284,Vlit502284,Untere Flyschabfolge (Sardona),4.0,15202281.0
662,15202213,Vlit502213,Lac-Cornu-Eklogit,2.0,15202334.0
1304,15200510,Vlit500510,«Juranagelfluh-Mergel»,6.0,15200398.0
936,15203192,Vlit503192,Cleuson-Member,2.0,15203186.0
912,15203178,Vlit503178,Bärenhorn-Formation,2.0,15203246.0
1057,15204077,Vlit504077,Val-Püra-Member,3.0,15204075.0
757,15203031,Vlit503031,Allières-Member,3.0,15203027.0
474,15202029,Vlit502029,Fruttli-Member,3.0,15202028.0
383,15200146,Vlit500146,Plattensandstein,4.0,15200144.0
876,15203143,Vlit503143,Vorarlberg-Flysch,2.0,15203142.0
3081,15202364,Vlit502364,Kiental-Melange,1.0,0.0
3077,15202360,Vlit502360,"«Wildflysch», undifferenziert",1.0,0.0
3078,15202361,Vlit502361,Plaine-Morte-Melange,1.0,0.0
3079,15202362,Vlit502362,Mättental-Melange,1.0,0.0
3163,15203295,Vlit503295,Verzasca-Gneis,1.0,0.0
3164,15203296,Vlit503296,Vogorno-Gneis,1.0,0.0
3166,15203298,Vlit503298,Mergoscia-Gneis,1.0,0.0
3168,15203300,Vlit503300,«Arblatsch-Flysch»,1.0,0.0
3181,15203313,Vlit503313,Lodano-Gneis,1.0,0.0
3182,15203314,Vlit503314,Vergeletto-Gneis,1.0,0.0
3183,15203315,Vlit503315,Cortascia-Gneis,1.0,0.0
3184,15203316,Vlit503316,Forcoletta-Gneis,1.0,0.0
3187,15203319,Vlit503319,Sabbione-Sandstein,1.0,0.0
3191,15203323,Vlit503323,Geisspfad-Serpentinit,1.0,0.0
3192,15203324,Vlit503324,Holzerspitz-Gruppe,1.0,0.0
3197,15203329,Vlit503329,Rombach-Formation,1.0,0.0
3194,15203326,Vlit503326,Fäldbach-Gruppe,1.0,0.0
3195,15203327,Vlit503327,Rinderbach-Formation,1.0,0.0
3196,15203328,Vlit503328,Langenegg-Formation,1.0,0.0
3198,15203330,Vlit503330,Roffna-Gneis,1.0,0.0
3200,15203332,Vlit503332,Burgruinen-Gneis,1.0,0.0
3203,15203335,Vlit503335,Sulzgrabe-Formation,1.0,0.0
3208,15203340,Vlit503340,Timun-Komplex,1.0,0.0
3211,15203343,Vlit503343,Muretto-Quarzit,1.0,0.0
3216,15204087,Vlit504087,Dogger des Ostalpins,1.0,0.0
3217,15204088,Vlit504088,Malm des Ostalpins,1.0,0.0
3218,15204089,Vlit504089,Kreide des Ostalpins,1.0,0.0
3219,15204090,Vlit504090,Lias des Ostalpins,1.0,0.0
3220,15204091,Vlit504091,Kristallin des Ostalpins,1.0,0.0
3231,15205071,Vlit505071,Tertiär des Südalpins,1.0,0.0
3232,15205072,Vlit505072,Kreide des Südalpins,1.0,0.0
3233,15205073,Vlit505073,Malm des Südalpins,1.0,0.0
3234,15205074,Vlit505074,Dogger des Südalpins,1.0,0.0
3235,15205075,Vlit505075,Lias des Südalpins,1.0,0.0
3236,15205076,Vlit505076,Trias des Südalpins,1.0,0.0
3237,15205077,Vlit505077,Permo-Karbon des Südalpins,1.0,0.0
3238,15205078,Vlit505078,Kristallin des Südalpins,1.0,0.0
385,15200179,Vlit500179,Vogesen-Sandstein,4.0,15200144.0
3252,15205092,Vlit505092,Maia-Metagabbro,1.0,0.0
3253,15205093,Vlit505093,Losone-Schiefer,1.0,0.0
3270,15206016,Vlit506016,Informelle Zuordnung,1.0,0.0
1323,15200529,Vlit500529,Honegg-Mergel,4.0,15200335.0
707,15202256,Vlit502256,Goltschenried-Formation,2.0,15202164.0
167,15200370,Vlit500370,Porrentruy-Konglomerat,5.0,15200394.0
645,15202196,Vlit502196,Zäsenberg-Gneis,2.0,15202194.0
389,15200217,Vlit500217,Oberer Schuttfächer,2.0,15200158.0
170,15200393,Vlit500393,Daubrée-Kalk,3.0,15200387.0
97,15200421,Vlit500421,Scherli-Quarzitnagelfluh,5.0,15200418.0
616,15202167,Vlit502167,Trift-Formation,2.0,15202164.0
766,15203040,Vlit503040,Torrent-de-Lessoc-Formation,2.0,15203269.0
1247,15200453,Vlit500453,Unité Inférieure Oolithique (UIO),4.0,15200101.0
3379,15202448,Vlit502448,Maasplanggstock-Metaandesit,5.0,15202174.0
3380,15202449,Vlit502449,Dammagletscher-Diorit,4.0,15202177.0
3697,15202476,Vlit502476,Geimen-Augengneis,5.0,15202329.0
6,15200259,Vlit500259,Blapbach-Kohleflöz,4.0,15200258.0
949,15203205,Vlit503205,Nisellas-Gruppe,1.0,0.0
945,15203201,Vlit503201,Obrist-Gruppe,1.0,0.0
359,15200128,Vlit500128,Bänkerjoch-Formation,3.0,15200125.0
952,15203208,Vlit503208,Bavugls-Gruppe,1.0,0.0
490,15202045,Vlit502045,Dünden-Konglomerat,2.0,15202042.0
116,15200331,Vlit500331,Oberaquitane Mergelzone,5.0,15200330.0
3213,15203345,Vlit503345,Pierre-Avoi-Brekzie,2.0,15203156.0
3278,15206024,Vlit506024,"Ganggesteine, undifferenziert",2.0,15202016.0
1041,15204061,Vlit504061,Ravais-ch-Member,2.0,15204059.0
1342,15200548,Vlit500548,Molasse Rouge von Vevey,5.0,15200338.0
446,15202010,Vlit502010,Rüschenweid-Bank,4.0,15202006.0
154,15200369,Vlit500369,Cyrenenmergel,4.0,15200362.0
3058,15200576,Vlit500576,Posidonienschiefer-Formation,3.0,15200056.0
294,15200058,Vlit500058,Pierre-Blanche,5.0,15200380.0
710,15202259,Vlit502259,Migmatit der Ausserberg-Avat-Zone,2.0,15202258.0
130,15200342,Vlit500342,La-Chaux-Süsswasserkalk,4.0,15200341.0
1341,15200547,Vlit500547,Goumoëns-Sandstein,6.0,15200545.0
1197,15202318,Vlit502318,Bodevena-Melange,2.0,15202307.0
152,15200361,Vlit500361,Goldegg-Sandstein,5.0,15200358.0
425,15200252,Vlit500252,Wehratal-Syenit,3.0,15200250.0
1276,15200482,Vlit500482,Macrocephalenoolith-Subformation,4.0,15200479.0
8,15200261,Vlit500261,Schüpferegg-Nagelfluh,3.0,15200255.0
320,15200065,Vlit500065,Brüggli-Member,4.0,15200009.0
261,15200005,Vlit500005,St-Ursanne-Formation,3.0,15200012.0
493,15202048,Vlit502048,Wang-Formation,2.0,15202047.0
629,15202180,Vlit502180,Munt-Dado-Granit,2.0,15202177.0
3067,15200585,Vlit500585,Bonneville-Sandstein,4.0,15200349.0
988,15204008,Vlit504008,Plattas-Member,2.0,15204007.0
882,15203149,Vlit503149,Liechtenstein-Flysch,2.0,15203142.0
1129,15205068,Vlit505068,Basalt,2.0,15205065.0
3171,15203303,Vlit503303,Spegnas-Formation,2.0,15203300.0
618,15202169,Vlit502169,Bifertengrätli-Formation,2.0,15202164.0
285,15200049,Vlit500049,Bözen-Member,4.0,15200007.0
105,15200320,Vlit500320,Thun-Formation,4.0,15200335.0
77,15200408,Vlit500408,Kalchstätten-Formation,4.0,15200308.0
309,15200063,Vlit500063,Grenchenberg-Member,4.0,15200009.0
1287,15200493,Vlit500493,Murchisonaeoolith-Formation,3.0,15200055.0
400,15200227,Vlit500227,Seeablagerungen,3.0,15200159.0
607,15202158,Vlit502158,Gastern-Granit,2.0,15202157.0
849,15203118,Vlit503118,Schlieren-Sandstein,2.0,15203117.0
387,15200157,Vlit500157,Wiesental-Formation,2.0,15200221.0
424,15200251,Vlit500251,Wiesen-Wehratal-Komplex,3.0,15200250.0
679,15202228,Vlit502228,Gamsboden-Granit,2.0,15202225.0
186,15200182,Vlit500182,Fulie-Member,3.0,15200149.0
3381,15202450,Vlit502450,Schiefriger Mines-Lias,5.0,15202442.0
231,15200103,Vlit500103,Wettigen-Member,4.0,15200102.0
668,15202219,Vlit502219,Pétoudes-Orthogneis,2.0,15202337.0
335,15200076,Vlit500076,Unterer Stein,5.0,15200075.0
353,15200127,Vlit500127,Belchen-Member,4.0,15200126.0
827,15203098,Vlit503098,Lessus-Member,3.0,15203096.0
269,15200115,Vlit500115,Effingen-Member,4.0,15200114.0
12,15200265,Vlit500265,Hegau-Phonolith,3.0,15200263.0
393,15200222,Vlit500222,Stockberg-Quarzporphyr,2.0,15200220.0
427,15202001,Vlit502001,Habkern-Melange,1.0,0.0
428,15202002,Vlit502002,Sörenberg-Melange,1.0,0.0
429,15202003,Vlit502003,Wildhaus-Melange,1.0,0.0
430,15202012,Vlit502012,Paläogen des Helvetikums,1.0,0.0
321,15200066,Vlit500066,Humphriesi-Schichten,5.0,15200065.0
560,15202114,Vlit502114,Schwarzhorn-Member,4.0,15202113.0
3175,15203307,Vlit503307,Parnegl-Formation,2.0,15203172.0
931,15203187,Vlit503187,Gouille-Verte-Member,2.0,15203186.0
1324,15200530,Vlit500530,Kaltbach-Nagelfluh,5.0,15200529.0
1200,15202321,Vlit502321,Weissgandstöckli-Bank,5.0,15202132.0
52,15200385,Vlit500385,Bois-de-Raube-Member,5.0,15200301.0
1063,15205002,Vlit505002,Dolin-Kalkbrekzie,2.0,15205001.0
1146,15203262,Vlit503262,Zünegg-Knollenkalk,2.0,15203257.0
414,15200241,Vlit500241,Hauenstein-Granit,2.0,15200230.0
107,15200322,Vlit500322,Rigi-Formation,4.0,15200335.0
65,15200308,Vlit500308,OMM-II,3.0,15200307.0
850,15203119,Vlit503119,Schoni-Sandstein,2.0,15203117.0
1080,15205019,Vlit505019,Villa-Olmo-Konglomerat,3.0,15205018.0
691,15202240,Vlit502240,Streifengneis-Komplex,2.0,15202340.0
128,15200340,Vlit500340,Beichlen-Formation,4.0,15200335.0
695,15202244,Vlit502244,Sorescia-Gneis,3.0,15202351.0
371,15200135,Vlit500135,Zeglingen-Formation,3.0,15200129.0
19,15200272,Vlit500272,Öhningen-Zone im Hörnligebiet,5.0,15200297.0
37,15200290,Vlit500290,Appenzellergranit-Leitniveau,3.0,15200255.0
758,15203032,Vlit503032,Gérignoz-Kalk,3.0,15203027.0
365,15200133,Vlit500133,Liedertswil-Member,4.0,15200130.0
200,15200185,Vlit500185,Bryozoen-Mergel,3.0,15200153.0
149,15200358,Vlit500358,Hilfern-Formation,4.0,15200353.0
664,15202215,Vlit502215,Breya-Rhyolith,2.0,15202336.0
225,15200021,Vlit500021,Vabenau-Member,4.0,15200002.0
262,15200033,Vlit500033,Tiergarten-Member,4.0,15200005.0
868,15203136,Vlit503136,Aptychenkalk,3.0,15203131.0
325,15200070,Vlit500070,Sissach-Member,4.0,15200009.0
470,15202025,Vlit502025,Schimberg-Member,3.0,15202024.0
1307,15200513,Vlit500513,Hombach-Member,5.0,15200330.0
1241,15200447,Vlit500447,Diegten-Süsswasserkalk,2.0,15200091.0
1263,15200469,Vlit500469,Hangende-Bankkalke-Formation,3.0,15200012.0
178,15200149,Vlit500149,Perte-du-Rhône-Formation,2.0,15200161.0
3382,15202451,Vlit502451,Kalkiger Mines-Lias,5.0,15202442.0
487,15202042,Vlit502042,Siderolithikum (des Helvetikums),1.0,0.0
88,15200311,Vlit500311,OMM-I,3.0,15200307.0
492,15202047,Vlit502047,Kreide des Helvetikums,1.0,0.0
3076,15200594,Vlit500594,«Formation de la Chambotte Inférieure»,4.0,15200098.0
139,15200348,Vlit500348,Untere Meeresmolasse (UMM),2.0,15200254.0
1046,15204066,Vlit504066,Eisendolomit-Member,2.0,15204063.0
3243,15205083,Vlit505083,Giumello-Gneis,3.0,15205081.0
681,15202230,Vlit502230,Fibbia-Granit,2.0,15202225.0
1015,15204035,Vlit504035,Crappa-Mala-Mergel,3.0,15204034.0
3259,15206005,Vlit506005,Melirolo-Augengneis,3.0,15206006.0
3080,15202363,Vlit502363,Höchst-Flysch,4.0,15202285.0
381,15200144,Vlit500144,Dinkelberg-Formation,3.0,15200143.0
550,15202104,Vlit502104,Seeztal-Member,4.0,15202100.0
206,15200099,Vlit500099,Guiers-Member,4.0,15200098.0
3176,15203308,Vlit503308,Danis-Formation,2.0,15203172.0
1090,15205029,Vlit505029,Scaglia Rossa Lombarda,2.0,15205028.0
198,15200152,Vlit500152,Hauterive-Mergel,3.0,15200150.0
772,15203046,Vlit503046,Sommant-Formation,2.0,15203272.0
509,15202064,Vlit502064,Brisi-Member,3.0,15202052.0
1022,15204042,Vlit504042,Mezdi-Member,3.0,15204039.0
1178,15202299,Vlit502299,Wang-Brekzie,3.0,15202048.0
641,15202192,Vlit502192,Val-Gliems-Formation,2.0,15202191.0
367,15200213,Vlit500213,Dünnlenberg-Bank,4.0,15200130.0
844,15203113,Vlit503113,Flysch 3a mergelig-sandig,3.0,15203112.0
642,15202193,Vlit502193,Bifertenfirn-Formation,2.0,15202191.0
227,15200023,Vlit500023,Etiollets-Formation,3.0,15200012.0
755,15203029,Vlit503029,Pra-du-Pont-Hartgrund,4.0,15203028.0
1337,15200543,Vlit500543,Weggis-Formation,4.0,15200335.0
420,15200247,Vlit500247,Todtmoos-Horbach-Gneiskomplex,3.0,15200246.0
288,15200054,Vlit500054,St-Brais-Member,4.0,15200007.0
1240,15200446,Vlit500446,Erzmatt-Krustenkalk,2.0,15200091.0
1277,15200483,Vlit500483,Wutach-Formation,3.0,15200055.0
1245,15200451,Vlit500451,Villers-Schichten,3.0,15200153.0
787,15203060,Vlit503060,Plan-Falcon-Formation,2.0,15203276.0
375,15200138,Vlit500138,Untere Sulfatzone,4.0,15200135.0
586,15202137,Vlit502137,Arandellys-Formation,2.0,15202134.0
134,15200344,Vlit500344,Delémont-Süsswasserkalk,5.0,15200343.0
773,15203239,Vlit503239,Langel-Member,3.0,15203046.0
138,15200346,Vlit500346,Oensingen-Süsswasserkalk,5.0,15200343.0
1228,15202349,Vlit502349,Val-Gronda-Augengneis,3.0,15202346.0
659,15202210,Vlit502210,Emosson-Glimmerschiefer,2.0,15202334.0
568,15202122,Vlit502122,Inferno-Formation,3.0,15202120.0
399,15200226,Vlit500226,Jüngere Flussablagerungen,3.0,15200159.0
510,15202065,Vlit502065,Brisi-Kalk,4.0,15202064.0
686,15202235,Vlit502235,Tremola-Gneiskomplex,2.0,15202231.0
646,15202197,Vlit502197,Erstfeld-Gneiskomplex,2.0,15202194.0
712,15202261,Vlit502261,Paragneis der Ausserberg-Avat-Zone,2.0,15202258.0
675,15202224,Vlit502224,Winterhorn-Granit,1.0,0.0
676,15202225,Vlit502225,Val-Lavaz-Gruppe,1.0,0.0
3404,15203364,Vlit503364,Gneiss basale (Lebendun),1.0,0.0
682,15202231,Vlit502231,Val-Rondadura-Gruppe,1.0,0.0
3422,15205099,Vlit505099,Oberer Meride-Kalk,5.0,15205053.0
3423,15205100,Vlit505100,Unterer Meride-Kalk,5.0,15205053.0
3424,15205101,Vlit505101,Dolomit-Band (Meride),5.0,15205053.0
3425,15206025,Vlit506025,"Lias, undifferenziert",4.0,15206034.0
3426,15206026,Vlit506026,"Dogger, undifferenziert",4.0,15206034.0
3427,15206027,Vlit506027,"Malm, undifferenziert",4.0,15206034.0
3428,15206028,Vlit506028,"Kreide, undifferenziert",4.0,15206034.0
3429,15206029,Vlit506029,"Trias, undifferenziert",4.0,15206034.0
3405,15203365,Vlit503365,Antigorio-Orthogneis,1.0,0.0
3406,15203366,Vlit503366,"Couches-Rouges (Falknis, Sulzfluh, Tasna)",2.0,15203018.0
3407,15203367,Vlit503367,Lagensandkalk,1.0,0.0
3408,15203368,Vlit503368,Série schisto-quartzitique (Pierre Avoi),2.0,15203156.0
3409,15203369,Vlit503369,Série conglomératique (Pierre Avoi),2.0,15203156.0
696,15202245,Vlit502245,Undifferenzierte Kristallingesteine,1.0,0.0
3430,15206030,Vlit506030,"Sedimentgestein, undifferenziert",3.0,15206020.0
3431,15206031,Vlit506031,"Kristallingestein, undifferenziert",3.0,15206020.0
3432,15206032,Vlit506032,"Granit, undifferenziert",4.0,15206031.0
3433,15206033,Vlit506033,"Stratigraphische Einheit, undifferenziert",2.0,15206016.0
3434,15206034,Vlit506034,"Mesozoikum, undifferenziert",3.0,15206033.0
3436,15206036,Vlit506036,"Grüngestein, undifferenziert",3.0,15206020.0
3437,15206037,Vlit506037,"Amphibolit, undifferenziert",4.0,15206036.0
3438,15206038,Vlit506038,Quarzgang,4.0,15206048.0
3439,15206039,Vlit506039,Aplit,4.0,15206048.0
3410,15203370,Vlit503370,Südegg-Komplex,1.0,0.0
708,15202257,Vlit502257,Oberaar-Furka-Zone,1.0,0.0
709,15202258,Vlit502258,Ausserberg-Avat-Zone,1.0,0.0
3440,15206040,Vlit506040,Pegmatit,4.0,15206048.0
3441,15206041,Vlit506041,"Prasinit, undifferenziert",4.0,15206036.0
3442,15206042,Vlit506042,"Serpentinit, undifferenziert",4.0,15206036.0
713,15202262,Vlit502262,Clavaniev-Zone,1.0,0.0
3443,15206043,Vlit506043,Mineralisierter Gang,3.0,15206024.0
3411,15203371,Vlit503371,Punta-Rossa-Komplex,1.0,0.0
3412,15203372,Vlit503372,Ferret-Schiefer,1.0,0.0
3444,15206044,Vlit506044,Mikrogranit,4.0,15206048.0
3413,15203373,Vlit503373,Terri-Schiefer_Basale,2.0,15203349.0
719,15202268,Vlit502268,Ausserbinn-Piz-Cavel-Zone,1.0,0.0
3414,15203374,Vlit503374,Lugnez-Schiefer,1.0,0.0
581,15202277,Vlit502277,Fossilmarmor,3.0,15203248.0
890,15203157,Vlit503157,St-Christophe-Schichten,2.0,15203372.0
3445,15206045,Vlit506045,"Rhétien, undifferenziert",4.0,15206034.0
726,15203001,Vlit503001,Niesen-Flysch,1.0,0.0
891,15203158,Vlit503158,Marmontains-Schichten,2.0,15203372.0
892,15203159,Vlit503159,Aroley-Schichten,2.0,15203372.0
893,15203160,Vlit503160,Peula-Schichten,2.0,15203372.0
894,15203161,Vlit503161,Versoyen-Schichten,2.0,15203370.0
731,15203006,Vlit503006,Grande-Eau-Formation,1.0,0.0
918,15203250,Vlit503250,Dolomitbrekzie (Terri),1.0,0.0
919,15203251,Vlit503251,Lias-Kalk (Grava),4.0,15202277.0
3271,15206017,Vlit506017,"Tektonische Brekzie, undifferenziert",3.0,15206020.0
3446,15206046,Vlit506046,Biogener Kalk (Eozän),4.0,15206030.0
739,15203014,Vlit503014,Trias der Niesen-Decke,1.0,0.0
740,15203015,Vlit503015,Chlussli-Formation,1.0,0.0
741,15203016,Vlit503016,Coulaytes-Melange,1.0,0.0
3272,15206018,Vlit506018,Lochsiten-Kalk,4.0,15206017.0
743,15203017,Vlit503017,Cuvigne-Derrey-Formation,1.0,0.0
744,15203018,Vlit503018,Couches-Rouges-Gruppe,1.0,0.0
3273,15206019,Vlit506019,Salleren-Brekzie,4.0,15206017.0
3275,15206021,Vlit506021,"Gips, undifferenziert",4.0,15206030.0
3276,15206022,Vlit506022,"Rauwacke, undifferenziert",4.0,15206030.0
3277,15206023,Vlit506023,"Dolomit, undifferenziert",4.0,15206030.0
3717,15203395,Vlit503395,Lacerandes-Augengneis,3.0,15203402.0
3718,15203396,Vlit503396,Mont-Mort-Metapelit,3.0,15203402.0
3719,15203397,Vlit503397,Schistes noirs (Pierre Avoi),2.0,15203156.0
3720,15203398,Vlit503398,La-Dotse-Albitkalk,2.0,15203372.0
3721,15203399,Vlit503399,Ginals-Gneis,3.0,15203461.0
3722,15203400,Vlit503400,Kristallin der Berisal-Decke,2.0,15203405.0
3723,15203401,Vlit503401,Augengneis der Berisal-Decke,3.0,15203400.0
3724,15203402,Vlit503402,Kristallin der Ruitor-Decke,2.0,15203405.0
3725,15203403,Vlit503403,Corno-Gneis,1.0,0.0
760,15203034,Vlit503034,Intyamon-Formation,1.0,0.0
764,15203038,Vlit503038,Sciernes-d'Albeuve-Formation,1.0,0.0
3447,15206047,Vlit506047,Rodingit,4.0,15206049.0
3448,15206048,Vlit506048,Saurer Gang,3.0,15206024.0
3449,15206049,Vlit506049,Basischer Gang,3.0,15206024.0
3450,15206050,Vlit506050,"Eklogit, undifferenziert",4.0,15206036.0
3452,15206052,Vlit506052,Kalksilikatfels,4.0,15206031.0
3453,15206053,Vlit506053,"Mamor, undifferenziert",4.0,15206031.0
3454,15206054,Vlit506054,"Sedimentäre Brekzie, undifferenziert",4.0,15206030.0
3455,15206055,Vlit506055,"Paläozoikum, undifferenziert",3.0,15206033.0
3456,15206056,Vlit506056,"Känozoikum, undifferenziert",3.0,15206033.0
3457,15206057,Vlit506057,Ultramafische Gesteine,4.0,15206036.0
48,15200388,Vlit500388,Wanderblock-Bildungen,2.0,15201333.0
580,15202276,Vlit502276,Val-Stgira-Riffmarmor,4.0,15202277.0
832,15203102,Vlit503102,Joux-Verte-Formation,1.0,0.0
833,15203103,Vlit503103,Bonave-Formation,1.0,0.0
834,15203104,Vlit503104,Obere Brekzie,1.0,0.0
836,15203106,Vlit503106,Untere Brekzie,1.0,0.0
837,15203107,Vlit503107,Untere Schiefer,1.0,0.0
3732,15203410,Vlit503410,Marmor der Tsaté-Decke,3.0,15203409.0
839,15203109,Vlit503109,Trias der Brekzien-Decke,1.0,0.0
3733,15203411,Vlit503411,Metaradiolarit der Tsaté-Decke,3.0,15203409.0
841,15203110,Vlit503110,Gurnigel-Flysch,1.0,0.0
3734,15203412,Vlit503412,Metasedimente der Zermatt-Saas-Decke,2.0,15203408.0
3735,15203413,Vlit503413,Piémont-Ophiolith,1.0,0.0
3726,15203404,Vlit503404,Quarzit der Nordpenninische Trias,2.0,15203252.0
3736,15203414,Vlit503414,Ophiolith der Tsaté-Decke,2.0,15203413.0
3727,15203405,Vlit503405,Kristallin des Briançonnais,1.0,0.0
3737,15203415,Vlit503415,Mont-des-Ritzes-Metabasalt,3.0,15203414.0
848,15203117,Vlit503117,Schlieren-Flysch,1.0,0.0
3738,15203416,Vlit503416,Aiguilles-Rouges-d'Arolla-Metagabbro,3.0,15203414.0
3739,15203417,Vlit503417,Torrembey-Brekzie,1.0,0.0
3740,15203418,Vlit503418,Marmor der Zermatt-Saas-Decke,3.0,15203412.0
3741,15203419,Vlit503419,Quarzit der Zermatt-Saas-Decke,3.0,15203412.0
3742,15203420,Vlit503420,Riffelberg-Melange,3.0,15203412.0
3743,15203421,Vlit503421,Glanzschiefer der Zermatt-Saas-Decke,3.0,15203412.0
855,15203124,Vlit503124,Estavannens-Flysch,1.0,0.0
856,15203125,Vlit503125,Reidigen-Formation,1.0,0.0
857,15203126,Vlit503126,Biot-Formation,1.0,0.0
858,15203127,Vlit503127,Chétillon-Formation,1.0,0.0
859,15203128,Vlit503128,Rodomonts-Formation,1.0,0.0
3744,15203422,Vlit503422,Ophiolith der Zermatt-Saas-Decke,2.0,15203413.0
862,15203133,Vlit503133,Manche-Formation,1.0,0.0
3745,15203423,Vlit503423,Pfulwe-Metabasalt,3.0,15203422.0
3746,15203424,Vlit503424,Ophiolith der Antrona-Decke,2.0,15203413.0
865,15203134,Vlit503134,Fouyet-Formation,1.0,0.0
3747,15203425,Vlit503425,Böshorn-Gneis,3.0,15203461.0
3748,15203426,Vlit503426,Orthogneis der Monte-Leone-Decke,2.0,15203320.0
3749,15203427,Vlit503427,Leukogneis der Monte-Leone-Decke,2.0,15203320.0
3750,15203428,Vlit503428,Hyperaugengneis der Monte-Leone-Decke,2.0,15203320.0
3751,15203429,Vlit503429,Paragneis der Monte-Leone-Decke,2.0,15203320.0
3752,15203430,Vlit503430,"Lebendun-Gneis, arkosisch",2.0,15203318.0
872,15203140,Vlit503140,Hundsrügg-Formation,1.0,0.0
873,15203141,Vlit503141,Perrières-Formation,1.0,0.0
3753,15203431,Vlit503431,"Lebendun-Gneis, konglomeratisch",2.0,15203318.0
875,15203142,Vlit503142,Rhenodanubischer Flysch,1.0,0.0
3754,15203432,Vlit503432,Salarioli-Serie,1.0,0.0
3755,15203433,Vlit503433,Kristallin der Ruginenta-Decke,2.0,15203405.0
3756,15203434,Vlit503434,Schiefer der Ruginenta-Decke,3.0,15203433.0
3728,15203406,Vlit503406,Permo-Karbon der Ruitor-Decke,1.0,0.0
3729,15203407,Vlit503407,"Permo-Karbon der Ruitor-Decke, konglomeratisch",2.0,15203406.0
3730,15203408,Vlit503408,Piémont-Glanzschiefer,1.0,0.0
3731,15203409,Vlit503409,Metasedimente der Tsaté-Decke,2.0,15203408.0
3764,15203442,Vlit503442,"Monte-Rosa-Orthogneis, mylonitisch",4.0,15203299.0
3765,15203443,Vlit503443,Paragneis der Monte-Rosa-Decke,3.0,15203461.0
3766,15203444,Vlit503444,Biotitgneis der Monte-Rosa-Decke,4.0,15203443.0
889,15203156,Vlit503156,Pierre-Avoi-Melange,1.0,0.0
3767,15203445,Vlit503445,Bändergneis der Monte-Rosa-Decke,4.0,15203443.0
3768,15203446,Vlit503446,Glimmerschiefer der Monte-Rosa-Decke,4.0,15203443.0
3769,15203447,Vlit503447,Grundberg-Serie,1.0,0.0
3770,15203448,Vlit503448,Kristallin der Portjengrat-Decke,2.0,15203405.0
3771,15203449,Vlit503449,Orthogneis der Portjengrat-Decke,3.0,15203448.0
3772,15203450,Vlit503450,Saas-Fee-Augengneis,3.0,15203448.0
3773,15203451,Vlit503451,Almagelhorn-Migmatit,3.0,15203448.0
3777,15203455,Vlit503455,Kalkschiefer der Fäldbach-Serie,2.0,15203326.0
3774,15203452,Vlit503452,Weissmies-Paragneis,3.0,15203448.0
3775,15203453,Vlit503453,"Monte-Rosa-Orthogneis, mittelkörnig",4.0,15203299.0
3776,15203454,Vlit503454,Stellihorn-Mylonit,2.0,15203405.0
3778,15203456,Vlit503456,Nordpenninischer Dogger,1.0,0.0
3779,15203457,Vlit503457,Nordpenninischer Lias,1.0,0.0
3780,15203458,Vlit503458,Dolomit der Nordpenninische Trias,2.0,15203252.0
3781,15203459,Vlit503459,Valgrande-Paragneis,1.0,0.0
3782,15203460,Vlit503460,Variszische Intrusiva des Briançonnais,2.0,15203405.0
3783,15203461,Vlit503461,Prävariszisches Grundgebirge des Briançonnais,2.0,15203405.0
3784,15203462,Vlit503462,Moncucco-Peridotit,2.0,15203405.0
3785,15203463,Vlit503463,Albitaugenschiefer (SOPA) der Adlerflüe-Formation,4.0,15203198.0
3786,15203464,Vlit503464,Bänderamphibolit der Adlerflüe-Formation,4.0,15203198.0
3787,15203465,Vlit503465,Minugrat-Eklogit,5.0,15203464.0
3789,15203467,Vlit503467,Grüngesteine der Distulberg-Formation,4.0,15203194.0
917,15203249,Vlit503249,Aul-Marmor,1.0,0.0
3790,15203468,Vlit503468,Prasinit der Métailler-Formation,4.0,15203193.0
3791,15203469,Vlit503469,Ultramafit der Métailler-Formation,4.0,15203193.0
921,15203253,Vlit503253,Zervreila-Granitgneis,1.0,0.0
922,15203254,Vlit503254,Garenstock-Augengneis,1.0,0.0
925,15203181,Vlit503181,Série du Tounô,1.0,0.0
926,15203182,Vlit503182,Barrhorn-Serie,1.0,0.0
927,15203183,Vlit503183,Bruneggjoch-Formation,1.0,0.0
930,15203186,Vlit503186,Col-de-Chassoure-Formation,1.0,0.0
3757,15203435,Vlit503435,Paragneis der Ruginenta-Decke,3.0,15203433.0
3758,15203436,Vlit503436,Preja-Formation,2.0,15203438.0
3759,15203437,Vlit503437,Cavalli-Formation,2.0,15203438.0
3760,15203438,Vlit503438,Furgg-Serie,1.0,0.0
