OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,DESCRIPTION,GEOLCODE
3584,{82457568-902D-46F9-B356-B3040BC18998},,2018-03-08 08:33:42.000000,2018-03-08 08:33:42.000000,,,,,,,,,,,,,,,,4.0,Oeschinensee-Bergsturzablagerungen,15201261
3585,{79578641-9840-49D5-9853-314AD0A91E41},,2018-03-08 08:34:35.000000,2018-03-08 08:34:35.000000,,,,,,,,,,,,,,,,4.0,Fisistock-Bergsturzablagerungen,15201262
3586,{3981ECAB-97C8-4140-BC14-1F15A439E513},,2018-03-08 08:35:26.000000,2018-03-08 08:35:26.000000,,,,,,,,,,,,,,,,4.0,Bire-Bergsturzablagerungen,15201263
3587,{BEC0A4DA-A96F-40D3-B133-7355C94F6426},,2018-03-08 08:36:17.000000,2018-03-08 08:36:17.000000,,,,,,,,,,,,,,,,4.0,Hasle-Schotter,15201264
3588,{7FECA5AB-3B63-434B-BE36-6EFB0F2ABE61},,2018-03-08 08:37:07.000001,2018-03-08 08:37:07.000001,,,,,,,,,,,,,,,,4.0,Fankhusgrabe-Schotter,15201265
3589,{1E6601D7-62E7-4D3C-B8E9-A14C52B6D1EB},,2018-03-08 08:37:58.000001,2018-03-08 08:37:58.000001,,,,,,,,,,,,,,,,2.0,Rossgaden-Schotter,15201266
3590,{FABA3F60-F5A8-414D-83BD-F84D1C978038},,2018-03-08 08:38:49.000000,2018-03-08 08:38:49.000000,,,,,,,,,,,,,,,,3.0,Grundtal-Schotter,15201267
3591,{A60ACD80-F34A-4789-B1EA-8A293AFA6222},,2018-03-08 08:39:41.000000,2018-03-08 08:39:41.000000,,,,,,,,,,,,,,,,3.0,Murg-Schieferkohle,15201268
3592,{E233589B-517C-4D16-A9D4-BD66DB94C303},,2018-03-08 08:40:33.000000,2018-03-08 08:40:33.000000,,,,,,,,,,,,,,,,2.0,Oberricken-Schotter,15201269
3593,{3FDFD103-1D05-4244-8441-7E0A76F8D138},,2018-03-08 08:41:23.000000,2018-03-08 08:41:23.000000,,,,,,,,,,,,,,,,2.0,Haslentobel-Schotter,15201270
3594,{222DD61C-59E8-4575-AC1C-2F61052C0B7B},,2018-03-08 08:42:14.000000,2018-03-08 08:42:14.000000,,,,,,,,,,,,,,,,2.0,Aatal-Seebodenlehm,15201271
3595,{79174150-D464-4799-B123-4D5A8A4AF20B},,2018-03-08 08:43:04.000000,2018-03-08 08:43:04.000000,,,,,,,,,,,,,,,,2.0,Eschenbach-Formation,15201272
3596,{A0B1A21E-CC75-4D69-A09E-72F11E59B569},,2018-03-08 08:43:55.000000,2018-03-08 08:43:55.000000,,,,,,,,,,,,,,,,2.0,Oberkirch-Seebodenlehm,15201273
3597,{6A394C30-E2D0-4BDE-A8DF-32A5154BB6D0},,2018-03-08 08:44:46.000000,2018-03-08 08:44:46.000000,,,,,,,,,,,,,,,,2.0,Günterstall-Schotter,15201274
3598,{FEA37853-AA9E-47C9-A904-6210AFA7EC2F},,2018-03-08 08:45:37.000000,2018-03-08 08:45:37.000000,,,,,,,,,,,,,,,,2.0,Gublen-Schotter,15201275
3599,{43BDAE5A-3443-4213-BB8E-0AC1E196EE2D},,2018-03-08 08:46:28.000000,2018-03-08 08:46:28.000000,,,,,,,,,,,,,,,,2.0,Unter-Buechwald-Schotter,15201276
3600,{0AB360E9-79E8-403C-A0BC-0BDC6293FC88},,2018-03-08 08:47:22.000000,2018-03-08 08:47:22.000000,,,,,,,,,,,,,,,,2.0,Regelstein-Till,15201277
3601,{176B04DA-97EE-4ED9-9CB2-840D45343BDF},,2018-03-08 08:48:16.000000,2018-03-08 08:48:16.000000,,,,,,,,,,,,,,,,2.0,Halden-Seeablagerungen,15201278
3602,{192536DC-CD21-462E-811E-4E1D835A6FEE},,2018-03-08 08:49:09.000000,2018-03-08 08:49:09.000000,,,,,,,,,,,,,,,,2.0,Schafbüel-Formation,15201279
3603,{42E71CFD-7284-4263-9A93-829AFF8780CD},,2018-03-08 08:50:01.000000,2018-03-08 08:50:01.000000,,,,,,,,,,,,,,,,2.0,Unteres-Huttenbüel-Schotter,15201280
3604,{D0DA6A30-81C3-4B85-B695-38F8EA227541},,2018-03-08 08:50:53.000000,2018-03-08 08:50:53.000000,,,,,,,,,,,,,,,,2.0,Winden-Schieferkohle,15201281
3605,{1F4B87B1-4BB0-43F0-9746-1CA71B0E0135},,2018-03-08 08:51:47.000000,2018-03-08 08:51:47.000000,,,,,,,,,,,,,,,,2.0,Tiefenwinkel-Seebodensedimente,15201282
3606,{86223892-57CA-4170-8B25-799C3155A003},,2018-03-08 08:52:40.000001,2018-03-08 08:52:40.000001,,,,,,,,,,,,,,,,2.0,Uznach-Schieferkohle,15201283
3607,{E41D2AEB-7FD5-4260-B7C7-2C58F1075285},,2018-03-08 08:53:36.000000,2018-03-08 08:53:36.000000,,,,,,,,,,,,,,,,2.0,Embrach-Seeablagerungen,15201284
4521,{527EF510-FC15-4028-A6F1-B643266984BF},,2019-08-12 12:58:11.000000,2019-08-12 12:58:11.000000,,,,,,,,,,,,,,,,1.0,Ceppo,15201458
4522,{2BE7AC01-7FB5-4C33-BA9A-0D8E76101A87},,2019-08-12 12:58:12.000000,2019-08-12 12:58:12.000000,,,,,,,,,,,,,,,,2.0,Novazzano-Sand,15201459
4523,{7D16ED67-987F-4881-ADEC-C12F843C5210},,2019-08-12 12:58:13.000000,2019-08-12 12:58:13.000000,,,,,,,,,,,,,,,,1.0,"Löss, undifferenziert",15201444
8042,{925E26E4-B6A9-41CE-8A7E-8B4CD3DEC1CB},,2024-10-26 01:18:30.000001,2024-10-26 01:18:30.000001,,,,,,,,,,,,,,,,2.0,Humbel-Schotter,15201707
8047,{C4575E75-C82B-41A4-B0AB-B9AECA75FB16},,2024-10-26 01:18:33.000000,2024-10-26 01:18:33.000000,,,,,,,,,,,,,,,,2.0,"Hochterrasse, unteres Niveau",15201623
8049,{9955F5F9-DEB5-447A-AFAA-B8B41DAD44EF},,2024-10-26 01:18:34.000000,2024-10-26 01:18:34.000000,,,,,,,,,,,,,,,,2.0,Birlibänz-Schotter,15201712
8053,{E9F0DA11-0BA9-41E7-A0F7-8214B5D88ABC},,2024-10-26 01:18:36.000000,2024-10-26 01:18:36.000000,,,,,,,,,,,,,,,,2.0,Wentzwiller-Schotter,15201714
8054,{086A8E6F-8071-4CFE-A62A-DE4827E97459},,2024-10-26 01:18:36.000000,2024-10-26 01:18:36.000000,,,,,,,,,,,,,,,,2.0,Zurzach-Formation,15201629
8055,{2EF4A937-B37B-4961-9F28-90C3EC8B450F},,2024-10-26 01:18:37.000000,2024-10-26 01:18:37.000000,,,,,,,,,,,,,,,,2.0,Bellevue-Schotter,15201715
8065,{350AF4C8-474E-4855-A0F9-FCBDD9C46CBC},,2024-10-26 01:18:41.000000,2024-10-26 01:18:41.000000,,,,,,,,,,,,,,,,2.0,Schönenbuch-Schotter,15201713
4020,{78A979CD-4CED-4D7E-A310-B0BCC140D381},,2018-10-03 13:30:58.000000,2018-10-03 13:30:58.000000,,,,,,,,,,,,,,,,3.0,Undifferenzierte stratigraphische Einheit: Känozoikum,15206056
4021,{B244D991-0BE0-4D07-BB9A-1CCD5C2E1164},,2018-10-03 13:30:59.000000,2018-10-03 13:30:59.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Ultramafisches Gestein,15206057
4323,{637F2C7B-0F63-47B1-BDB6-C29812837ABA},,2019-03-06 19:37:58.000000,2019-03-06 19:37:58.000000,,,,,,,,,,,,,,,,3.0,Undifferenzierte lithologische Einheit: Verwitterter Fels,15206058
4324,{68209CDE-CBE8-4B94-BC5F-3E120FCE8757},,2019-03-06 19:37:59.000000,2019-03-06 19:37:59.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Ophikalzit,15206059
4325,{F49B8AB9-F19E-4A9E-8381-6ED14A450768},,2019-03-06 19:37:59.000000,2019-03-06 19:37:59.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Talkschiefer,15206060
4326,{E03068AE-1E4B-4939-97F7-0F94AF90B193},,2019-03-06 19:38:00.000001,2019-03-06 19:38:00.000001,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Mirkodiorit,15206061
4327,{DA906423-EDEC-4193-B6A2-3DF44EB65564},,2019-03-06 19:38:01.000000,2019-03-06 19:38:01.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Quarzit,15206062
4328,{EC451A82-8BD9-4088-ACC0-AF47C9D3DCC2},,2019-03-06 19:38:02.000000,2019-03-06 19:38:02.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Fuchsit-Zoisitschiefer,15206063
4329,{659670EB-990D-4100-BE63-B0E9DF3D6B1D},,2019-03-06 19:38:03.000000,2019-03-06 19:38:03.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Konglomerat,15206064
4207,{3FA7CD77-B1AE-497F-8B77-73C0EA85DB11},,2019-03-06 19:36:13.000000,2019-03-06 19:36:13.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Glaukophanschiefer,15206065
4331,{8AEB4C13-25EB-4EE6-A6E6-A1F4AD06E152},,2019-03-06 19:38:05.000000,2019-03-06 19:38:05.000000,,,,,,,,,,,,,,,,3.0,Bündnerschiefer,15206066
4332,{3F194FDB-F12B-49D7-AD84-B5FE96CEA425},,2019-03-06 19:38:06.000000,2019-03-06 19:38:06.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Augengneis,15206067
4363,{89EDFC77-FF93-438C-8188-1909F365AEB1},,2019-03-06 19:38:33.000000,2019-03-06 19:38:33.000000,,,,,,,,,,,,,,,,5.0,Undifferenzierte lithologische Einheit: Granat-Glimmerschiefer,15206068
4365,{9A24632A-5B77-438E-B345-8A38488DE7ED},,2019-03-06 19:38:35.000000,2019-03-06 19:38:35.000000,,,,,,,,,,,,,,,,5.0,Undifferenzierte lithologische Einheit: Albit-Muskowitschiefer,15206069
4366,{EF0BB389-869F-4BC8-9706-221DC6BEBBAA},,2019-03-06 19:38:36.000000,2019-03-06 19:38:36.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Gneis,15206070
4569,{A4E25ABA-0849-4C47-88DC-ABD0468933A3},,2019-08-12 15:02:26.000000,2019-08-12 15:02:26.000000,,,,,,,,,,,,,,,,6.0,Bergsturzablagerungen vom Stützwald,15201460
3753,{5B0D1C96-2D39-4646-B087-AFAD3939B744},,2018-03-08 11:31:41.000000,2018-03-08 11:31:41.000000,,,,,,,,,,,,,,,,2.0,Nair-Porphyroid: Lavatèra-Brekzie,15204093
3754,{54BFC9E8-0C31-4553-8ABC-EC88A75E7A6C},,2018-03-08 11:32:46.000001,2018-03-08 11:32:46.000001,,,,,,,,,,,,,,,,2.0,Varaina-Schiefer,15204094
3755,{1E2E9D19-2352-477D-BB93-64865CAB0F05},,2018-03-08 11:33:53.000000,2018-03-08 11:33:53.000000,,,,,,,,,,,,,,,,2.0,Sprenkel-Schiefer,15204095
3756,{DB89FBFD-E67A-4CC1-949A-9D68ACC07BD4},,2018-03-08 11:34:56.000000,2018-03-08 11:34:56.000000,,,,,,,,,,,,,,,,1.0,Fedoz-Gneiskomplex,15204096
3757,{F4102A6F-EE95-4521-A50F-343081B105CA},,2018-03-08 11:35:59.000000,2018-03-08 11:35:59.000000,,,,,,,,,,,,,,,,3.0,Fedoz-Metagabbro,15204097
3758,{B15E96FD-D349-461B-BE3E-FBC49D90E8AD},,2018-03-08 11:37:02.000000,2018-03-08 11:37:02.000000,,,,,,,,,,,,,,,,3.0,Maloja-Orthogneis,15204098
3759,{6D3FBF46-7A02-4A34-A72F-7FBE653CBCC6},,2018-03-08 11:38:05.000000,2018-03-08 11:38:05.000000,,,,,,,,,,,,,,,,1.0,Maloja-Gneiskomplex,15204099
3760,{92028A32-2426-4319-A0B6-E1E2F9CA117A},,2018-03-08 11:39:08.000001,2018-03-08 11:39:08.000001,,,,,,,,,,,,,,,,4.0,Ur-Brekzie,15204100
3761,{64BF0C56-FC87-41E7-8DD9-303B4A144EB2},,2018-03-08 11:40:11.000000,2018-03-08 11:40:11.000000,,,,,,,,,,,,,,,,2.0,Tschima-da-Flix-Granit,15204101
4526,{E9943F87-5A94-4ED1-9957-62C2D0C0A789},,2019-08-12 15:01:53.000000,2019-08-12 15:01:53.000000,,,,,,,,,,,,,,,,4.0,Err-Granodiorit,15204102
4527,{91B9AA74-015A-4AF5-9A73-ACFF1AA79F78},,2019-08-12 15:01:54.000001,2019-08-12 15:01:54.000001,,,,,,,,,,,,,,,,2.0,Ostalpin: Postvariszische Diabasgänge,15204103
4528,{3B9145F9-A4BA-4FD0-8699-8ADE9E08DDFA},,2019-08-12 15:01:54.000001,2019-08-12 15:01:54.000001,,,,,,,,,,,,,,,,4.0,Flüela-Augengneis,15204104
4529,{35F6F27F-80CB-4A2E-88F6-6DF23B3D40F9},,2019-08-12 15:01:55.000000,2019-08-12 15:01:55.000000,,,,,,,,,,,,,,,,3.0,Dorfberg-Gneis,15204105
4530,{12C3877C-0F12-4DCD-8622-3CFE38568B16},,2019-08-12 15:01:56.000000,2019-08-12 15:01:56.000000,,,,,,,,,,,,,,,,4.0,Allgäu-Fm.: Alpisella-Mb.: Chaschauna-Brekzie,15204106
4531,{BE96BA49-EAA1-49E6-992C-BFEACEF2FAA0},,2019-08-12 15:01:57.000000,2019-08-12 15:01:57.000000,,,,,,,,,,,,,,,,4.0,Sesvenna-Augengneis,15204107
4532,{3948B838-BDAE-4242-9C3C-24F6787BA33D},,2019-08-12 15:01:57.000000,2019-08-12 15:01:57.000000,,,,,,,,,,,,,,,,3.0,Vaüglia-Granodiorit,15204108
4533,{39DA5675-1F34-4106-AB81-A0D796B5D656},,2019-08-12 15:01:58.000000,2019-08-12 15:01:58.000000,,,,,,,,,,,,,,,,5.0,Mingèr-Fm.: Mora-Mb.: Döss-Radond-Vulkanite,15204109
4534,{850473AF-945A-44E1-B2B0-205FF949C9DE},,2019-08-12 15:01:59.000000,2019-08-12 15:01:59.000000,,,,,,,,,,,,,,,,2.0,Augsten-Brekzie,15204110
4535,{A81A72F3-866F-4886-84FE-EA9DA7A31B2A},,2019-08-12 15:02:00.000000,2019-08-12 15:02:00.000000,,,,,,,,,,,,,,,,2.0,Piz-Trovat-Metarhyolith,15204111
4536,{3FB46FF2-1D64-40A5-8BA8-307EE3FF3DC5},,2019-08-12 15:02:00.000000,2019-08-12 15:02:00.000000,,,,,,,,,,,,,,,,2.0,Sass-Queder-Metarhyolith,15204112
4537,{A6BA7C06-ACCE-466E-9846-CA7378D279C8},,2019-08-12 15:02:01.000000,2019-08-12 15:02:01.000000,,,,,,,,,,,,,,,,4.0,La-Rösa-Orthogneis,15204113
8099,{460936C5-B9E5-446F-99A5-99719BF0A0AF},,2024-10-26 01:19:00.000000,2024-10-26 01:19:00.000000,,,,,,,,,,,,,,,,4.0,Schlüsselgraben-Schotter,15201665
8114,{5D9D82DB-B506-472D-82C0-FF8C455B25F7},,2024-10-26 01:19:08.000000,2024-10-26 01:19:08.000000,,,,,,,,,,,,,,,,,Uetliberg-Lehm,15201568
8115,{17156D6E-4FF3-4D90-A20E-1BDADCEF31A0},,2024-10-26 01:19:08.000000,2024-10-26 01:19:08.000000,,,,,,,,,,,,,,,,,Schotter der Thur,15201569
8116,{D84B65C8-0F12-4DA5-BA53-BE6921515FB5},,2024-10-26 01:19:09.000000,2024-10-26 01:19:09.000000,,,,,,,,,,,,,,,,2.0,Schwarzwald-Schotter,15201570
8117,{70619266-72AF-464B-A6DA-758FDBDED97B},,2024-10-26 01:19:09.000000,2024-10-26 01:19:09.000000,,,,,,,,,,,,,,,,3.0,Neuenburg-Formation,15201571
8118,{3A902282-D532-46BA-8B28-F63D8908CFDA},,2024-10-26 01:19:10.000000,2024-10-26 01:19:10.000000,,,,,,,,,,,,,,,,4.0,Hartheim-Member,15201572
8119,{412AA341-7FC2-4DF6-8BEE-60D6D266DAE7},,2024-10-26 01:19:10.000000,2024-10-26 01:19:10.000000,,,,,,,,,,,,,,,,4.0,Nambsheim-Member,15201573
8120,{8925FA68-FC93-4EFE-B278-111254570A53},,2024-10-26 01:19:11.000000,2024-10-26 01:19:11.000000,,,,,,,,,,,,,,,,1.0,Breisgau-Formation,15201574
8121,{A0CFA29E-2530-4E60-B10E-10D890729C07},,2024-10-26 01:19:11.000000,2024-10-26 01:19:11.000000,,,,,,,,,,,,,,,,2.0,Balgau-Member,15201575
8122,{32F7CFC2-53B0-4762-B461-7731A3119451},,2024-10-26 01:19:12.000000,2024-10-26 01:19:12.000000,,,,,,,,,,,,,,,,2.0,Weinstetten-Member,15201576
8123,{3B6BBD43-3780-41FB-B3F0-CD0FCCA148ED},,2024-10-26 01:19:12.000000,2024-10-26 01:19:12.000000,,,,,,,,,,,,,,,,1.0,Iffezheim-Formation,15201577
8124,{1DF2C840-951C-4260-B0F5-B17A7994FDBC},,2024-10-26 01:19:13.000001,2024-10-26 01:19:13.000001,,,,,,,,,,,,,,,,1.0,Mannheim-Formation,15201578
8125,{579FEB1E-57CC-480C-AC48-F51D1A27E566},,2024-10-26 01:19:13.000001,2024-10-26 01:19:13.000001,,,,,,,,,,,,,,,,3.0,Etzgen-Formation,15201579
8126,{D16D2A0E-9A42-4841-98E6-3BD7DA4C5F6D},,2024-10-26 01:19:14.000000,2024-10-26 01:19:14.000000,,,,,,,,,,,,,,,,4.0,Niederuster-Schotter,15201580
8127,{BBB04D21-81EE-43C7-853F-363CCB88500A},,2024-10-26 01:19:14.000000,2024-10-26 01:19:14.000000,,,,,,,,,,,,,,,,4.0,Pfungen-Formation,15201581
8128,{82B2C86E-0A24-4711-A68C-24FCB7E0C6E5},,2024-10-26 01:19:15.000000,2024-10-26 01:19:15.000000,,,,,,,,,,,,,,,,4.0,Dättlikon-Stadium,15201582
8129,{0C66B23E-2EBC-4379-8B46-DF5AA05E79E5},,2024-10-26 01:19:15.000000,2024-10-26 01:19:15.000000,,,,,,,,,,,,,,,,4.0,Dübendorf-Stadium,15201583
8130,{6E7F9826-8630-48F7-B868-8D6AFE3949C6},,2024-10-26 01:19:16.000000,2024-10-26 01:19:16.000000,,,,,,,,,,,,,,,,4.0,Gfenn-Stadium,15201584
8131,{14A07FC2-7A63-49A6-A128-1D78E969CA71},,2024-10-26 01:19:16.000000,2024-10-26 01:19:16.000000,,,,,,,,,,,,,,,,4.0,Regensdorf-Stadium,15201585
4367,{BC5C848A-74E0-4E76-A322-D9382DCEA928},,2019-03-06 19:38:37.000000,2019-03-06 19:38:37.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Graphitschiefer,15206071
4370,{6BF653B6-62BE-4C0C-B453-2EF797A58451},,2019-03-06 19:38:39.000000,2019-03-06 19:38:39.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Glimmerschiefer,15206072
4338,{C965817E-5041-4E20-847D-FAFD540804E0},,2019-03-06 19:38:11.000000,2019-03-06 19:38:11.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Garbenschiefer,15206073
4339,{B6AA02F4-934A-46F7-B5C3-E0ADB93764D1},,2019-03-06 19:38:12.000000,2019-03-06 19:38:12.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Diorit,15206074
4340,{1039FF39-A99B-4420-A57E-869D8DEF78F9},,2019-03-06 19:38:13.000000,2019-03-06 19:38:13.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Gabbro,15206075
4575,{41FD440E-CA5A-4B9B-878C-BD226001DB2E},,2019-08-12 15:02:30.000000,2019-08-12 15:02:30.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Orthogneis,15206076
4667,{89A2D850-3C5F-49FE-AE6F-7D08E3A34EE0},,2019-08-12 15:03:41.000000,2019-08-12 15:03:41.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Paragneis,15206077
4595,{1C9A3F3F-4F74-4216-8D98-78A35F937A4F},,2019-08-12 15:02:46.000000,2019-08-12 15:02:46.000000,,,,,,,,,,,,,,,,3.0,Undifferenzierte lithologische Einheit: Vulkanisches Gestein,15206078
4602,{A47EBCB4-8AC0-40DF-9CA6-26454D30A906},,2019-08-12 15:02:51.000000,2019-08-12 15:02:51.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Basalt,15206079
4578,{2248E93B-C0F6-499E-A297-22E6073913CB},,2019-08-12 15:02:33.000000,2019-08-12 15:02:33.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte stratigraphische Einheit: Karbon,15206080
4572,{8DF9372B-EC79-4EEA-BF1D-14E194DDD982},,2019-08-12 15:02:28.000000,2019-08-12 15:02:28.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Chloritschiefer,15206081
4598,{65AA410D-0E7B-4B7B-A757-327A264206FC},,2019-08-12 15:02:48.000001,2019-08-12 15:02:48.000001,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Phyllit,15206082
4600,{B6C7780B-1C0A-4345-BA49-DD3FFBD6C225},,2019-08-12 15:02:50.000000,2019-08-12 15:02:50.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Quarzphyllit,15206083
4601,{FFEBF8E8-5F4A-44D6-A0BA-D6847D5001E7},,2019-08-12 15:02:51.000000,2019-08-12 15:02:51.000000,,,,,,,,,,,,,,,,4.0,Bündnerschiefer: Kalkschiefer,15206084
4603,{368D237D-776A-4251-AC55-CEA84D2640DE},,2019-08-12 15:02:52.000000,2019-08-12 15:02:52.000000,,,,,,,,,,,,,,,,4.0,Bündnerschiefer: Tonschiefer,15206085
4538,{87C3F7DE-B35D-434C-B4F3-657EDB51090F},,2019-08-12 15:02:02.000000,2019-08-12 15:02:02.000000,,,,,,,,,,,,,,,,4.0,Carale-Schiefer,15204114
4539,{C4D53409-D818-4A27-9AE6-A19C1758C0D9},,2019-08-12 15:02:03.000000,2019-08-12 15:02:03.000000,,,,,,,,,,,,,,,,2.0,Gosau-Gruppe,15204115
4540,{CC6C0364-00A8-4993-B6EE-D40A180E3825},,2019-08-12 15:02:03.000000,2019-08-12 15:02:03.000000,,,,,,,,,,,,,,,,4.0,Morteratsch-Serpentinit,15204116
4541,{09DB1A36-9651-47BA-933A-9A40C9208EE4},,2019-08-12 15:02:04.000000,2019-08-12 15:02:04.000000,,,,,,,,,,,,,,,,4.0,Forun-Augengneis,15204117
4542,{71ACC8DE-8D4F-49D7-AFA9-CAC0C096C1E5},,2019-08-12 15:02:05.000001,2019-08-12 15:02:05.000001,,,,,,,,,,,,,,,,4.0,Kesch-Augengneis,15204118
4543,{A99502BC-DEAC-416C-A031-7E244D0297D1},,2019-08-12 15:02:06.000000,2019-08-12 15:02:06.000000,,,,,,,,,,,,,,,,2.0,Ostalpin: Prävariszisches polyzyklisches Grundgebirge,15204119
4544,{E25AB83C-A01A-4F68-8339-09C4C8FBE058},,2019-08-12 15:02:07.000000,2019-08-12 15:02:07.000000,,,,,,,,,,,,,,,,3.0,Silvretta-Decke: Jüngere Orthogneise,15204120
4545,{19926ACC-368C-46B8-BE87-5AED0BA06395},,2019-08-12 15:02:07.000000,2019-08-12 15:02:07.000000,,,,,,,,,,,,,,,,3.0,Silvretta-Decke: Ältere Orthogneise,15204121
4546,{61902B3D-DBD0-4C5C-8353-3EF4D1BCF27B},,2019-08-12 15:02:08.000000,2019-08-12 15:02:08.000000,,,,,,,,,,,,,,,,4.0,Val-Rude-Orthogneis,15204122
4547,{93D043CF-7353-456C-84F4-3A3E3181ABB2},,2019-08-12 15:02:09.000000,2019-08-12 15:02:09.000000,,,,,,,,,,,,,,,,4.0,Corvatsch-Granitkomplex: Corvatsch-Granodiorit,15204123
4548,{1E164E7D-D7B9-44A2-86A1-18B0520222E2},,2019-08-12 15:02:10.000000,2019-08-12 15:02:10.000000,,,,,,,,,,,,,,,,4.0,Julier-Granodiorit,15204124
4549,{8E2959DF-D9B5-4B9C-AA01-937144B28335},,2019-08-12 15:02:10.000000,2019-08-12 15:02:10.000000,,,,,,,,,,,,,,,,4.0,Sasso-Rosso-Granodiorit,15204125
4550,{4F037827-BAC2-456B-99B2-4E6853B679A2},,2019-08-12 15:02:11.000000,2019-08-12 15:02:11.000000,,,,,,,,,,,,,,,,3.0,Vallatscha-Fm.: Lavinèr-Brekzie,15204126
4551,{84926A3A-EFCF-4583-8D11-BA35E17CA23B},,2019-08-12 15:02:12.000000,2019-08-12 15:02:12.000000,,,,,,,,,,,,,,,,3.0,Haupter-Brekzie,15204127
4552,{7D94CBC1-7315-419F-867C-CF3876102902},,2019-08-12 15:02:13.000001,2019-08-12 15:02:13.000001,,,,,,,,,,,,,,,,1.0,Ostalpin: Postvariszische Vulkanite und Sedimente,15204128
4553,{539D253E-820F-4E2A-8909-18423A33FFDE},,2019-08-12 15:02:13.000001,2019-08-12 15:02:13.000001,,,,,,,,,,,,,,,,2.0,"Garone-, Vallatscha-,Prosanto- und Altein-Fm.",15204130
4554,{EC0A919A-6081-4727-8F63-DD4DFB927D88},,2019-08-12 15:02:14.000000,2019-08-12 15:02:14.000000,,,,,,,,,,,,,,,,2.0,Ostalpin: Variszische Intrusiva,15204132
4557,{F8F44BE1-F424-41FB-840B-F1DFC8AECD51},,2019-08-12 15:02:16.000000,2019-08-12 15:02:16.000000,,,,,,,,,,,,,,,,3.0,Ostalpin: Prävariszischer Orthogneis,15204135
8077,{D8647DD3-5B80-49F1-A3EA-046223154CC3},,2024-10-26 01:18:47.000000,2024-10-26 01:18:47.000000,,,,,,,,,,,,,,,,5.0,Lei-Schotter,15201653
8091,{D5ADD6C0-8D0D-44BA-BD86-1066BB867CD7},,2024-10-26 01:18:55.000000,2024-10-26 01:18:55.000000,,,,,,,,,,,,,,,,2.0,Tannboden-Schotter,15201683
4590,{CC01FBC5-1F85-4936-A9A1-6B877F0E6D44},,2019-08-12 15:02:42.000000,2019-08-12 15:02:42.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Migmatit,15206086
4599,{62BE6E98-0AE2-40F1-A04A-29EEEC3035CB},,2019-08-12 15:02:49.000000,2019-08-12 15:02:49.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Tonalit,15206087
4581,{D81725D2-3236-44C7-A35E-54403E78C969},,2019-08-12 15:02:35.000000,2019-08-12 15:02:35.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Syenit,15206088
4671,{7014BB28-626E-4015-BBC3-6AFB5BEE064C},,2019-08-12 15:03:45.000000,2019-08-12 15:03:45.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Tektonit,15206089
4668,{60F5BF03-EF44-4875-A7B1-7008645D7BCE},,2019-08-12 15:03:42.000000,2019-08-12 15:03:42.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Hornfels,15206090
4591,{75642E08-3819-4875-BB90-13238FF2D0F4},,2019-08-12 15:02:43.000000,2019-08-12 15:02:43.000000,,,,,,,,,,,,,,,,4.0,Undifferenzierte lithologische Einheit: Hornblendegneis,15206091
