OBJECTID,UUID,LITSTRAT_FORMATION_BANK,GEOL_MAPPING_UNIT,CHRONO_TOP,CHRONO_BASE,LITHO_MAIN,LITHO_SEC,LITHO_TER,CORRELATION
1960,{0D41A2F7-6670-4D27-A8C3-BEDEB4DC3F69},,15200589.0,15001023.0,15001025.0,15111028.0,15111132.0,,15285004.0
1961,{0B50829D-2F2A-45F5-84C4-A7323C0349B9},15252044.0,15200590.0,15001022.0,15001022.0,15111032.0,,,15285005.0
1962,{525E71C2-7C03-4E80-9326-E4282346DAD7},15251038.0,15200591.0,15001062.0,15001062.0,15111262.0,15111240.0,,15285037.0
1963,{FA4747F5-A3F1-4EAE-8D93-D3C920C9AB6A},15251040.0,15200592.0,15001062.0,15001062.0,15111262.0,15111132.0,,15285037.0
1964,{EA714004-08AE-477F-B61F-E2991CE3B5BC},15251051.0,15200593.0,15001063.0,15001063.0,15111231.0,,,15285037.0
1965,{00ECBF49-971A-45E3-A59C-C2CCB0ACD22C},15251051.0,15200594.0,15001063.0,15001064.0,15111231.0,,,15285037.0
1164,{BE7BCA07-88DA-44F3-A517-497B3D5D3DD6},,15200602.0,15001041.0,15001042.0,15111323.0,,,15285028.0
7320,{30EDE4DF-AC96-4B26-9731-079CF15EFCBC},,15200616.0,15001091.0,15001136.0,15111468.0,15111389.0,,15287001.0
7321,{477B5356-3C31-43AB-A3CD-D2B9984B4E57},,15200617.0,15001091.0,15001136.0,15111389.0,,,15287002.0
3312,{EF074A60-1EC0-4E5B-9C9F-3DABE5E7CAC9},15252120.0,15200618.0,15001033.0,15001033.0,15111186.0,,,15285013.0
3661,{37795003-91E1-431C-8910-4C9470C0EACC},15252101.0,15200619.0,15001025.0,15001025.0,15111132.0,15111319.0,,15285010.0
3662,{01C5DA13-9CD3-4D25-A3EF-1A39A0EC1ECE},15252125.0,15200620.0,15001033.0,15001033.0,15111047.0,,,15285013.0
4428,{24C572E9-A6F3-4E2B-B87B-3DB37D98BAFE},15252021.0,15200621.0,15001023.0,15001025.0,15111039.0,15111051.0,,15285005.0
4429,{95A80D35-9A66-4692-894B-0A576930D223},15252021.0,15200622.0,15001023.0,15001025.0,15111051.0,15111132.0,,15285005.0
929,{D232DD4B-F137-42D2-B62A-E47E03337A09},15252013.0,15200623.0,15001022.0,15001023.0,15111215.0,15111155.0,15111102.0,15285005.0
4431,{237136D5-72C8-41D8-BFCE-86C08AF8103E},15252014.0,15200624.0,15001022.0,15001023.0,15111215.0,15111155.0,,15285005.0
4432,{7244C55C-7484-49B9-9730-C0E0729666BB},15252015.0,15200625.0,15001022.0,15001023.0,15111215.0,,,15285005.0
4433,{07529A8B-6EF0-4ADF-A766-994280635A4C},15252080.0,15200626.0,15001022.0,15001023.0,15111132.0,15111030.0,,15285004.0
4434,{FB849544-24E2-41A5-B6DE-6208FDE3D6F6},15252080.0,15200627.0,15001022.0,15001023.0,15111132.0,,,15285004.0
4435,{0239C5C3-B9CD-44EB-938D-C5F8EC5F64E4},15252088.0,15200628.0,15001025.0,15001025.0,15111044.0,,,15285010.0
4436,{55A3C9DA-81BF-465E-9EBB-C51AF28FB377},15252134.0,15200629.0,15001033.0,15001033.0,15111196.0,,,15285013.0
4437,{41732A35-3011-4C9D-91FC-8E481358FEF3},15251007.0,15200630.0,15001034.0,15001037.0,15111186.0,,,15285028.0
5098,{AAB24A97-57F3-4667-9F66-1197516F3FCB},15252022.0,15200631.0,15001023.0,15001025.0,15111343.0,,,15285005.0
4438,{4E3891EA-8D39-4141-B3E0-A812677B0E2C},15252025.0,15200632.0,15001023.0,15001023.0,15111186.0,,,15285005.0
5099,{1E177805-AA77-44D5-9087-F72D9D1196BE},15252026.0,15200633.0,15001023.0,15001023.0,15111186.0,,,15285005.0
5100,{397CFC10-89D9-4D73-9DBD-5739093DFA45},15252027.0,15200634.0,15001023.0,15001023.0,15111186.0,,,15285005.0
5101,{E4B3885E-4300-4022-B2FF-3804F5B22973},15252028.0,15200635.0,15001023.0,15001023.0,15111186.0,,,15285005.0
5102,{092D1E2F-2CF6-4D60-B217-7B8F7C852215},15252029.0,15200636.0,15001023.0,15001023.0,15111186.0,,,15285005.0
5103,{E9B6E631-983B-4F17-86B7-32A7FADC6AD3},15252180.0,15200637.0,15001028.0,15001031.0,15111030.0,15111044.0,15111132.0,15285013.0
5104,{E12D19F6-59FE-4F22-A9A0-D23E6764B2CF},15252181.0,15200638.0,15001031.0,15001031.0,15111037.0,15111044.0,15111152.0,15285013.0
5105,{89D16BC9-F685-49C4-A857-3079739717F7},15252161.0,15200639.0,15001028.0,15001028.0,15111044.0,15111132.0,15111037.0,15285013.0
64,{763F4F2E-69AD-416C-B7B0-BF28A92E0134},15251001.0,15200640.0,15001034.0,15001037.0,15111170.0,15111322.0,,15285028.0
5721,{D8B33A41-012C-457F-8105-97E1CC7114E8},15251284.0,15200641.0,15001093.0,15001119.0,15111352.0,,,15287003.0
5722,{31F0F7A0-B73C-4A34-92A1-06EAA00E4DD0},15251285.0,15200642.0,15001093.0,15001119.0,15111391.0,,,15287003.0
5723,{E36AC5A7-151A-43CA-8BA9-0E35059CAFD0},15251286.0,15200643.0,15001093.0,15001119.0,15111391.0,,,15287003.0
5725,{E576A4FE-DCF6-4ECA-AFE1-A4B7E9B17D21},,15200645.0,15001031.0,15001034.0,15111032.0,,,15285013.0
6338,{3642B4D2-03EA-43C5-AC60-1A57FE240431},15252182.0,15200646.0,15001031.0,15001034.0,15111044.0,15111132.0,15111028.0,15285024.0
981,{56C6B3E0-A1EB-4D9C-9D1E-3EE35F43C9D4},15252005.0,15200647.0,15001020.0,15001023.0,15111030.0,15111044.0,15111132.0,15285005.0
6646,{D8E42A6B-5E74-4A24-BE32-21A7F5469024},15252081.0,15200648.0,15001025.0,15001025.0,15111038.0,,,15285010.0
6647,{C80C6818-8087-461C-9ADA-23B9737DC481},15252097.0,15200649.0,15001025.0,15001025.0,15111028.0,,,15285010.0
6648,{0743E540-181B-4563-A135-0ECCF37FE000},15251023.0,15200650.0,15001061.0,15001062.0,15111196.0,15111132.0,,15285038.0
6649,{47037F33-3BE3-41F4-BF9E-2D3EAE59EBE8},15251028.0,15200651.0,15001061.0,15001062.0,15111196.0,15111240.0,,15285038.0
182,{E1B39755-FA22-445A-B600-9E7126A82063},15251031.0,15200652.0,15001061.0,15001061.0,15111133.0,15111221.0,,15285038.0
6651,{5CD410E6-1BEC-442A-84CB-A7095AB73770},15251032.0,15200653.0,15001061.0,15001062.0,15111132.0,15111196.0,,15285038.0
6652,{5A1BEAB9-285A-4416-8534-30FD146E15E1},15251045.0,15200654.0,15001063.0,15001063.0,15111268.0,,,15285037.0
6656,{A642904E-D036-495B-A0E6-8601E1ABC156},15251087.0,15200658.0,15001068.0,15001068.0,15111222.0,15111132.0,,15285039.0
6657,{A39BEA78-7F67-440E-936B-48DAE3E1851E},15251106.0,15200659.0,15001068.0,15001069.0,15111229.0,,,15285039.0
7293,{9A4B7E1D-E72D-4404-B6AC-170925F16274},,15200660.0,15001005.0,15001063.0,15111186.0,15111132.0,15111052.0,15285029.0
7294,{4BA48CC7-21E2-4712-BBDA-2C636DDB8396},,15200661.0,15001063.0,15001064.0,15111186.0,15111132.0,,15285037.0
7295,{E51378D7-E908-412A-A2B3-6843426ED9BD},15251025.0,15200662.0,15001061.0,15001061.0,15111196.0,15111153.0,,15285038.0
7296,{3E0FDE28-1240-44D1-9C48-E098E68EBADD},15251026.0,15200663.0,15001061.0,15001061.0,15111196.0,,,15285038.0
7297,{8DDBA0A5-2AEE-45A4-B489-DEFBB3235D7B},15251030.0,15200664.0,15001061.0,15001061.0,15111196.0,15111240.0,,15285038.0
7298,{AF217B74-B49E-4BBB-97EE-3283F9F8ADAC},15251033.0,15200665.0,15001061.0,15001061.0,15111240.0,,,15285038.0
7299,{BB09447C-CFFE-4586-ACCE-7EC6074615D9},15251034.0,15200666.0,15001062.0,15001062.0,15111132.0,,,15285038.0
7300,{0948439E-B539-4106-BFDF-1416B10DC51B},15251035.0,15200667.0,15001062.0,15001062.0,15111224.0,,,15285038.0
7301,{E4345F2A-4030-4890-A827-0428A3F87992},15251043.0,15200668.0,15001063.0,15001063.0,15111154.0,,,15285037.0
7302,{74A3B739-BFED-40A9-AE89-E93228535D0F},15251044.0,15200669.0,15001063.0,15001063.0,15111177.0,,,15285037.0
7303,{22AB106B-EE84-4CD0-B858-52FCAD0E6EB9},15251053.0,15200670.0,15001063.0,15001063.0,15111153.0,,,15285037.0
7304,{B993A0A6-CA93-4516-9FAF-45A1AD218FA0},15251077.0,15200671.0,15001068.0,15001068.0,15111234.0,15111203.0,,15285039.0
7305,{D3D879E1-6639-4BB0-93F7-6BF66CF9B26C},,15200672.0,15001069.0,15001069.0,15111186.0,15111132.0,15111102.0,15285039.0
7306,{4BBC48ED-322F-4D8A-A295-1E98A5492788},,15200673.0,15001069.0,15001074.0,15111186.0,15111132.0,15111102.0,15285043.0
7307,{A02EC844-C5F4-485A-B181-AFB7394093D1},15251189.0,15200674.0,15001073.0,15001073.0,15111260.0,,,15285043.0
7308,{11BFB4E3-B67D-47BF-9A53-92CFB7D06E8F},,15200675.0,15001074.0,15001079.0,15111132.0,15111102.0,,15285040.0
7309,{334D88AE-6762-4F7D-AE0C-65FA1A4A29E2},15251288.0,15200676.0,15001120.0,15001120.0,15111423.0,15111391.0,15111431.0,15287003.0
7310,{12875CC9-711A-4F58-8B9B-5EA601191D37},15251289.0,15200677.0,15001120.0,15001120.0,15111395.0,15111431.0,15111423.0,15287003.0
7311,{E548ECCB-E249-4CE0-9AD6-4B3F3B48596E},15251293.0,15200678.0,15001120.0,15001120.0,15111396.0,,,15287003.0
7312,{A9B1356C-33AE-4245-A1EC-7161E0463E0C},15251294.0,15200679.0,15001120.0,15001120.0,15111396.0,,,15287003.0
7313,{F8E74FDE-5C07-44F6-AABB-E8B9F342CB1F},15251306.0,15200680.0,15001124.0,15001128.0,15111396.0,,,15287008.0
7314,{73770C64-25B7-4E59-B602-1D84683F5090},15251307.0,15200681.0,15001124.0,15001128.0,15111396.0,,,15287008.0
7315,{EC7D697C-4E3E-41CB-B701-4CB3D38041D9},15251310.0,15200682.0,15001124.0,15001129.0,15111079.0,15111614.0,,15287007.0
7316,{9A4DB049-CC01-42E6-8121-32ABF867D751},15251311.0,15200683.0,15001134.0,15001134.0,15111587.0,,,15287007.0
7317,{B1607324-BF73-4473-B337-CE6373394CA5},15251312.0,15200684.0,15001091.0,15001136.0,15111518.0,,,15287009.0
8971,{2463ACCE-8F8E-49D6-89CC-9EE580B70891},,15200685.0,15001068.0,15001069.0,15111186.0,15111132.0,,15285039.0
8972,{0AE90D17-144A-4FD9-87F1-EE1DE43DC5DF},15251132.0,15200686.0,15001069.0,15001069.0,15111214.0,15111221.0,,15285039.0
8973,{D3CDF098-CCA2-4AEA-A828-AC903BC105CF},15251132.0,15200687.0,15001069.0,15001069.0,15111255.0,15111221.0,15111132.0,15285039.0
8974,{C3A89CE7-1FB8-4BBA-BF77-CB9683BEEDB1},15252005.0,15200688.0,15001020.0,15001023.0,15111030.0,15111044.0,15111132.0,15285005.0
8975,{22502EFD-CF83-411D-8DB0-FDD92DEB5AA0},15252005.0,15200689.0,15001020.0,15001023.0,15111044.0,15111132.0,15111030.0,15285005.0
8976,{7DA75214-642B-40E5-ABB1-B862A475F492},15252006.0,15200690.0,15001020.0,15001023.0,15111343.0,,,15285005.0
8977,{4B7B3517-AA32-4FF7-AF33-305EAE9BA297},15252007.0,15200691.0,15001020.0,15001023.0,15111343.0,,,15285005.0
1938,{F738DDD8-3AF3-48A6-B40B-B2CD2B303D0E},15253362.0,15202001.0,15001035.0,15001051.0,15111132.0,15111102.0,,15285024.0
1939,{4E0FED71-EE37-4478-925A-3CB73947D656},15253366.0,15202002.0,15001037.0,15001037.0,15111132.0,15111102.0,,15285024.0
1940,{A542279A-AA99-4E1D-8F12-21A7326572D1},15253373.0,15202003.0,15001035.0,15001035.0,15111132.0,,,15285024.0
1941,{62415AED-0E65-4F53-B0AF-490387607A2C},,15202004.0,15001037.0,15001042.0,15111132.0,15111056.0,15111238.0,15285025.0
1148,{D6458737-AFB3-4278-AB04-99CD0DDB1CEF},,15202005.0,15001034.0,15001037.0,15111079.0,15111102.0,,15285025.0
1149,{6F020938-953E-4ACE-867E-62AA3CC0AF10},15253005.0,15202006.0,15001034.0,15001034.0,15111074.0,15111123.0,15111037.0,15285025.0
1150,{96CE4B4F-4D6F-4F16-9F4A-21217C7827BE},15253006.0,15202007.0,15001034.0,15001034.0,15111123.0,15111074.0,,15285025.0
1151,{6E003982-F827-41CD-9D13-A24D341B4155},15253007.0,15202008.0,15001034.0,15001034.0,15111037.0,15111005.0,,15285025.0
1152,{75A1AF39-C9C7-4B80-A8ED-73D3CE71E3BD},15253009.0,15202009.0,15001034.0,15001037.0,15111123.0,15111079.0,,15285025.0
1942,{EAEBA9A1-4371-441C-9C5D-3D066C42077A},15253008.0,15202010.0,15001034.0,15001034.0,15111044.0,,,15285025.0
1153,{169CF087-6B73-4728-A35D-CDD4E1ED6825},15253011.0,15202011.0,15001034.0,15001037.0,15111079.0,15111123.0,,15285025.0
1943,{0A785301-E0F7-42E4-9E49-883DE292FB29},,15202012.0,15001029.0,15001029.0,15111196.0,15111044.0,15111132.0,15285001.0
1154,{77A12BD9-CA9E-4BDE-A3E5-74F7F4AC3FFE},15253020.0,15202013.0,15001037.0,15001042.0,15111170.0,,,15285027.0
1944,{F2DEDFA9-79C5-49CF-937D-36D7FB407471},15253021.0,15202014.0,15001037.0,15001042.0,15111196.0,,,15285027.0
1945,{A9ABBD4C-0D2D-4F79-9764-A625347C068D},15253022.0,15202015.0,15001037.0,15001037.0,15111030.0,15111010.0,15111164.0,15285023.0
1155,{BBB3ADB5-AB12-4941-9BC2-CAEDFB7065FB},15253027.0,15202016.0,15001034.0,15001037.0,15111248.0,15111056.0,,15285027.0
1156,{6E90FC0F-682C-4C0F-8521-65194954B9A4},15253028.0,15202017.0,15001034.0,15001037.0,15111196.0,,,15285027.0
1157,{AC41DF89-69A6-4845-AB68-3B6D8E98049E},15253029.0,15202018.0,15001037.0,15001037.0,15111057.0,15111189.0,,15285027.0
1158,{3971CBCC-5640-4EBA-B5D3-6A4293BDD9A4},15253030.0,15202019.0,15001039.0,15001039.0,15111247.0,15111152.0,,15285027.0
1159,{2237B417-0666-40FC-A545-5BA448490E94},15253032.0,15202020.0,15001037.0,15001041.0,15111063.0,15111196.0,,15285027.0
1966,{12C3DB6C-7B85-4AE2-A5AD-4D295D192A07},15253033.0,15202021.0,15001037.0,15001041.0,15111196.0,,,15285027.0
1967,{2109C7FA-FEC4-4AD9-99A5-EEB399967BC6},15253034.0,15202022.0,15001037.0,15001041.0,15111063.0,15111057.0,,15285027.0
1968,{51D25613-BC1A-4390-9841-3F8FD06E0575},15253035.0,15202023.0,15001037.0,15001037.0,15111074.0,,,15285027.0
1160,{7F2BEABB-582D-44EB-8008-6F890F43FC4D},15253038.0,15202024.0,15001037.0,15001041.0,15111164.0,15111052.0,,15285027.0
2273,{C5CD0FA0-2904-4B70-8560-1B32A029B798},15253039.0,15202025.0,15001037.0,15001037.0,15111158.0,15111074.0,15111028.0,15285027.0
2274,{3BF1BE1C-7E66-442B-9D80-AB031234CFEB},15253040.0,15202026.0,15001041.0,15001041.0,15111052.0,15111158.0,,15285027.0
1969,{9B16B388-2298-413E-A853-E7012B537F58},15253041.0,15202027.0,15001041.0,15001041.0,15111052.0,,,15285027.0
1161,{378A896B-AAC0-4BE9-9348-6EBB87FA64AB},15253042.0,15202028.0,15001041.0,15001042.0,15111074.0,15111247.0,15111229.0,15285027.0
1970,{B05D9C5F-86BA-4994-8591-41C203F8C68E},15253043.0,15202029.0,15001042.0,15001042.0,15111229.0,15111057.0,15111248.0,15285027.0
2278,{21BD9FEF-C4AD-4551-B3CF-AF1622D439F7},15253044.0,15202030.0,15001041.0,15001042.0,15111074.0,15111056.0,15111186.0,15285027.0
1971,{FE03C9C4-1C9B-4A7C-89B1-1034C94293B6},15253045.0,15202031.0,15001041.0,15001042.0,15111075.0,15111229.0,15111057.0,15285027.0
1162,{0E76A622-D7A5-4AFD-9BC0-74D2194F9D86},15253046.0,15202032.0,15001042.0,15001042.0,15111229.0,15111250.0,15111133.0,15285027.0
1972,{C1C01503-FDEB-4640-8E85-567E8B739C08},15253047.0,15202033.0,15001042.0,15001042.0,15111250.0,15111231.0,,15285027.0
1973,{95EA10B2-BC46-40A5-8175-448237E5A332},15253048.0,15202034.0,15001042.0,15001042.0,15111231.0,,,15285027.0
1974,{619F98FB-87C0-48F3-BD0D-BC447DC7CE09},15253049.0,15202035.0,15001042.0,15001042.0,15111058.0,15111248.0,15111132.0,15285027.0
1163,{E61075EE-D3BC-41DD-89BB-6EDA7E198561},15253051.0,15202036.0,15001042.0,15001047.0,15111238.0,15111075.0,,15285027.0
1975,{6916E2ED-D32C-4032-B6BF-61A386F54CCD},15253050.0,15202037.0,15001042.0,15001042.0,15111052.0,15111196.0,,15285027.0
1976,{EE46EB5C-13D7-4E5D-90C6-A274906EC6E2},15253052.0,15202038.0,15001042.0,15001044.0,15111238.0,15111058.0,,15285027.0
2287,{C69146D3-E969-42E6-9EAD-F7D76D8E3EC2},15253054.0,15202039.0,15001044.0,15001046.0,15111075.0,,,15285027.0
2288,{FD0A21A1-FFCC-4878-944C-E47F07D6580E},15253053.0,15202040.0,15001044.0,15001046.0,15111052.0,15111260.0,15111188.0,15285027.0
2289,{2C8426A6-CE9E-4446-9660-170379D72BC4},15253057.0,15202041.0,15001046.0,15001047.0,15111158.0,,,15285027.0
2290,{3BF7E5F9-DFFD-47A2-9169-66EFF6F764A6},15253058.0,15202043.0,15001040.0,15001040.0,15111010.0,,,15285028.0
2291,{D54158B7-CD03-4F69-BE09-0916DE488AE9},15253037.0,15202044.0,15001037.0,15001037.0,15111011.0,,,15285027.0
2292,{79C1B774-1A12-498F-88A2-FB6D1E86AB17},15253059.0,15202045.0,15001040.0,15001040.0,15111033.0,,,15285028.0
2293,{8D9460BD-B5EE-420B-A652-C78281901AF2},15253060.0,15202046.0,15001040.0,15001040.0,15111010.0,,,15285028.0
2294,{0C745147-A9D8-4BF4-B0B8-48DBF9DBDFBB},,15202047.0,15001050.0,15001050.0,15111186.0,15111132.0,15111044.0,15285029.0
1165,{5E280234-A666-449D-A52F-D6E3BC65C844},15253061.0,15202048.0,15001052.0,15001053.0,15111252.0,15111132.0,,15285030.0
1166,{CD48AD3F-6E65-49B8-8702-035515E1FB86},15253063.0,15202049.0,15001053.0,15001054.0,15111133.0,15111093.0,,15285030.0
1167,{C052595B-E72A-43C5-B2E8-314A0655C239},15253067.0,15202050.0,15001054.0,15001057.0,15111229.0,15111132.0,,15285030.0
2295,{7FD98F6E-9E56-4A9F-A31B-EB80FC1B9A23},15253068.0,15202051.0,15001054.0,15001054.0,15111142.0,15111229.0,,15285030.0
1168,{D91CE19A-8D56-4234-8718-D520517DACCD},15253071.0,15202052.0,15001057.0,15001060.0,15111052.0,15111260.0,15111158.0,15285036.0
2296,{E662E6B7-C50C-44B0-8732-BDE4BBDF3080},15253072.0,15202053.0,15001057.0,15001060.0,15111052.0,15111254.0,15111248.0,15285036.0
2297,{A19EF61C-6CBC-42D1-A845-F25878C5F4BF},15253073.0,15202054.0,15001057.0,15001059.0,15111231.0,15111260.0,,15285036.0
2298,{04B7FCCF-6E6B-4608-83CD-D03741067361},15253074.0,15202055.0,15001057.0,15001059.0,15111250.0,15111075.0,,15285036.0
2299,{E03A2436-732B-4842-A2D2-815365637B13},15253075.0,15202056.0,15001059.0,15001059.0,15111052.0,,,15285036.0
2300,{E31CDFF3-5FBF-4F98-AE49-013D06DE5228},15253076.0,15202057.0,15001059.0,15001059.0,15111266.0,15111221.0,15111093.0,15285036.0
2301,{B3C7AAEC-1764-4B1D-A98C-5418D61C24BF},15253077.0,15202058.0,15001059.0,15001060.0,15111231.0,,,15285036.0
2302,{48D09D51-FE0C-4E3A-8435-9D51CE435BA8},15253078.0,15202059.0,15001059.0,15001059.0,15111052.0,,,15285036.0
2303,{D0625016-4101-47E4-96F5-00AD8D426D7A},15253079.0,15202060.0,15001059.0,15001059.0,15111052.0,,,15285036.0
2304,{57251903-4CE5-457D-ACBF-54A9BAE6CF36},15253081.0,15202061.0,15001059.0,15001060.0,15111075.0,,,15285036.0
2305,{18E1A110-37B1-4652-98FE-FD7324A42E0F},15253080.0,15202062.0,15001059.0,15001060.0,15111052.0,15111229.0,,15285036.0
2306,{212DE1CC-3512-49BD-83BA-83E9D9121BBD},15253082.0,15202063.0,15001059.0,15001060.0,15111052.0,,,15285036.0
2307,{6388A4D0-3AE4-4551-9B5C-5BC5464AD42D},15253083.0,15202064.0,15001060.0,15001060.0,15111075.0,15111248.0,,15285036.0
16565,{896BA513-D1AD-4E20-948B-B6EA7592DDA3},15255019.0,15202441.0,15001074.0,15001074.0,15111127.0,,,15285040.0
16566,{9318CCA9-5BD0-4F57-B42C-82CBCAF2CFD8},15255137.0,15203091.0,15001071.0,15001074.0,15111163.0,15111248.0,15111028.0,15285043.0
16567,{1C302760-4BB0-4725-928B-BCBA509CEF9B},,15204128.0,15001093.0,15001119.0,15111348.0,15111002.0,,15287003.0
16568,{15FA47A2-E2A5-49FD-BECF-E3D68178FC7D},,15204129.0,15001065.0,15001065.0,15111313.0,15111231.0,15111102.0,15285001.0
16569,{712EC45C-D701-4B51-AF90-CBBA5E63C9DC},15253339.0,15202342.0,15001091.0,15001091.0,15111527.0,,,15287009.0
16570,{A54C530F-D504-45C8-A85F-F777CEC0AD02},15253353.0,15202345.0,15001091.0,15001136.0,15111537.0,,,15287009.0
16571,{7A18C1AA-BC6F-41BA-9AC0-D818E8E80C5A},,15202502.0,15001093.0,15001093.0,15111044.0,15111028.0,,15287003.0
16572,{378072D6-04DB-40E1-B3A0-116477068FA7},,15202503.0,15001093.0,15001093.0,15111565.0,15111561.0,,15287003.0
16573,{5F960C7B-3022-4F9C-8517-35FC9BE71A13},,15202504.0,15001093.0,15001093.0,15111028.0,15111044.0,15111089.0,15287003.0
16574,{8A605D83-A3AF-43D3-BB81-B916E37389EF},,15202254.0,15001093.0,15001093.0,15111028.0,15111044.0,15111089.0,15287003.0
16575,{769AEF1E-B876-47F3-A43E-01B106BCAF1A},,15202257.0,15001091.0,15001136.0,15111510.0,,,15287009.0
16576,{0AD54A58-F44C-4A39-9AA2-8FF0F59C8D73},,15202258.0,15001091.0,15001136.0,15111510.0,15111559.0,15111565.0,15287009.0
16577,{D15D9D9D-CF90-4788-A5E9-FA1195092AD0},,15200596.0,15001034.0,15001042.0,15111044.0,15111102.0,,15285025.0
16578,{BF60FD69-5B62-491D-9BF3-EBCDDAED728B},,15200597.0,15001037.0,15001047.0,15111196.0,15111044.0,15111132.0,15285027.0
16579,{C18F4988-07AC-4B74-8CBE-741FB00529AE},,15200598.0,15001037.0,15001042.0,15111132.0,15111044.0,,15285001.0
16580,{3A1A8D6F-353A-4B45-A605-9C15532B4562},,15200599.0,15001034.0,15001047.0,15111196.0,15111044.0,15111132.0,15285027.0
16581,{597D7F59-C685-4C6B-ABD7-827522EB8E91},,15202260.0,15001091.0,15001136.0,15111527.0,,,15287009.0
16582,{17FBA94D-3E16-42E6-B62D-72E455E61B0F},,15202261.0,15001091.0,15001136.0,15111553.0,,,15287009.0
16583,{71BF53CD-C6EF-4AB4-B1C5-6330F1CB9F44},,15202262.0,15001091.0,15001136.0,15111470.0,,,15287003.0
16584,{B3F7E7A7-7A0B-4B30-AAEE-BABBAC77FA24},,15202649.0,15001049.0,15001049.0,15111614.0,15111589.0,15111505.0,15285001.0
16585,{C1AF6E21-C871-4800-8869-0F4ACF85D4B6},,15202268.0,15001091.0,15001136.0,15111510.0,15111630.0,15111565.0,15287009.0
16586,{92839BD7-3898-47FE-9C37-4DA452F8DD2C},,15202650.0,15001049.0,15001049.0,15111614.0,15111589.0,,15285001.0
16587,{DD0A67FD-4152-4AA6-8EFA-D55185A86394},15254053.0,15203671.0,15001135.0,15001135.0,15111579.0,15111553.0,,15287001.0
16588,{81E28FBB-F71D-41EC-8CBC-AA815B6346FC},,15200607.0,15001067.0,15001068.0,15111229.0,15111132.0,,15285039.0
16589,{85DB2A85-7CDA-48C6-81D2-E692DF5CB810},,15200608.0,15001069.0,15001069.0,15111132.0,15111186.0,15111102.0,15285039.0
16590,{D73E521D-916B-4ACC-8CC3-EBCE98E35261},,15203672.0,15001079.0,15001082.0,15111132.0,15111186.0,15111056.0,15285043.0
16591,{71445B95-8DBE-4416-B884-9DEA2AA1187B},15253272.0,15202407.0,15001126.0,15001126.0,15111391.0,,,15287009.0
16592,{39E7E195-EA9C-42BC-ABC7-8B6FAC37D8B3},,15202280.0,15001012.0,15001051.0,15111132.0,15111044.0,,15285024.0
16593,{3F66EFB0-B36B-4B67-B8EF-317BCC56E882},15253273.0,15202409.0,15001142.0,15001142.0,15111432.0,15111435.0,15111418.0,15287009.0
16594,{7571BBAB-B6A1-4B4B-B294-49515B87D6F8},15252129.0,15200379.0,15001031.0,15001031.0,15111132.0,15111090.0,15111053.0,15285013.0
16595,{C80FC017-1D67-45A1-9B35-C423DA4E75C5},15251162.0,15200381.0,15001072.0,15001073.0,15111132.0,15111221.0,,15285043.0
3216,{77FA68F9-2C00-48F4-AB06-BF6ADEF6577C},,15205001.0,15001070.0,15001080.0,15111005.0,15111277.0,15111044.0,15285001.0
3217,{7575523F-DB25-4EFA-8EBA-3FD93F4783BF},15256003.0,15205002.0,15001070.0,15001075.0,15111012.0,,,15285043.0
3218,{D03F1CB7-DFD1-4D0C-A698-295F3E6143AC},,15205003.0,15001085.0,15001093.0,15111486.0,15111565.0,,15285001.0
3219,{46E8E98E-4A6E-4F1D-8F21-3186BCDDF2CB},,15205004.0,15001110.0,15001110.0,15111524.0,15111579.0,,15287001.0
3220,{8AB5D7F7-400C-4CC1-B846-1AA89F3DC3C8},15256009.0,15205005.0,15001110.0,15001110.0,15111449.0,,,15287002.0
3221,{7366BBD2-3B66-4B0A-8E46-5B7723A3DBB4},15256007.0,15205006.0,15001093.0,15001093.0,15111527.0,,,15287002.0
3222,{5A97A01D-CE99-4E03-B757-9E115F57EACC},,15205007.0,15001029.0,15001136.0,15111557.0,15111530.0,,15287001.0
3223,{D23A7F13-E92C-4F63-BADB-C09C91D6B90E},15258001.0,15205008.0,15001016.0,15001016.0,15111102.0,15111132.0,15111090.0,15281001.0
3224,{CF55B19B-C468-49F9-BB00-E213F741315B},15258002.0,15205009.0,15001019.0,15001019.0,15111030.0,15111044.0,,15285002.0
3225,{1F5378EF-F817-40AE-AC86-DD844467F03D},,15205010.0,15001023.0,15001031.0,15111028.0,15111044.0,15111102.0,15285003.0
3226,{E1C79DA9-09B3-43DC-925D-609BD96EDCE0},15258003.0,15205011.0,15001023.0,15001025.0,15111028.0,15111044.0,15111102.0,15285003.0
3227,{E9A293BE-9AE1-4BCB-B692-38713E4DA2B4},15258004.0,15205012.0,15001023.0,15001025.0,15111044.0,15111028.0,,15285003.0
3228,{AB5B3866-D93A-4F6E-BA32-2B404DDC3B8E},15258007.0,15205013.0,15001025.0,15001025.0,15111044.0,15111068.0,15111102.0,15285003.0
3229,{977F2F4C-0459-432C-AD8A-EB6F9C225105},15258009.0,15205014.0,15001028.0,15001028.0,15111102.0,15111090.0,15111044.0,15285003.0
3230,{30861977-AF34-436F-A662-9C2ADFAD7DDC},15258005.0,15205015.0,15001025.0,15001031.0,15111037.0,15111044.0,15111102.0,15285003.0
3231,{18FAC0F4-3B7A-4E01-B892-D1CB4DC05A0D},15258006.0,15205016.0,15001025.0,15001025.0,15111044.0,15111068.0,15111102.0,15285003.0
