OBJECTID,UUID,OPERATOR,DATEOFCREATION,DATEOFCHANGE,CREATION_YEAR,CREATION_MONTH,REVISION_YEAR,REVISION_MONTH,REASONFORCHANGE,OBJECTORIGIN,OBJECTORIGIN_YEAR,OBJECTORIGIN_MONTH,RC_ID,WU_ID,RC_ID_CREATION,WU_ID_CREATION,REVISION_QUALITY,ORIGINAL_ORIGIN,INTEGRATION_OBJECT_UUID,TREE_LEVEL,PARENT_REF,DESCRIPTION,GEOLCODE
100,{6DA1569E-9567-49BD-9894-82357415FBD3},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001075.0,Toarcien,15001076
101,{207B8DE6-809B-450C-BB21-8263C6E68195},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001075.0,Pliensbachien,15001077
102,{6C479310-4488-41F3-8CF3-5339D305BE83},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001075.0,Sinémurien,15001078
103,{C7D73A78-2A38-4E98-93D1-5BA88783C48C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001075.0,Hettangien,15001079
104,{C3F0D2C5-CD3B-466A-A8E0-A8751E41C3E0},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001081.0,Rhät,15001082
105,{13843E79-AB9C-4E46-A6B9-46075DB8B366},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001081.0,Norien,15001083
106,{973C0FC2-7212-4DAA-908F-9FDC911D5DEB},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001081.0,Carnien,15001084
107,{47EEF2D8-2820-495F-B495-D08B1FF9F05F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001085.0,Ladinien,15001086
108,{A8EB2A02-135D-4A81-A191-E615B2B9063A},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001085.0,Anisien,15001087
109,{02E24748-97B6-461E-B7E8-52EA12AE0F65},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001088.0,Olénékien,15001089
110,{F6465D1B-4459-4AE0-AC83-C2C4ED2EC74C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,5,15001088.0,Indusien,15001090
111,{3BF1E249-66A8-4A85-9412-C08329DD105C},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001095.0,Changhsingien,15001096
112,{C4E6834C-4E95-42A4-B1F4-05FFCC38F930},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001095.0,Wuchiapingien,15001098
113,{BD6D2D44-2D75-416A-A194-5D3EB3B99856},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001101.0,Capitanien,15001102
114,{B894EE26-20F9-4AAD-B749-CB36414FDDFA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001101.0,Wordien,15001106
115,{6D599699-BE65-4FCE-B78D-26FA156455BD},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001101.0,Roadien,15001108
116,{227B0B55-7F1B-469C-8F5B-A616D64D32B7},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001110.0,Kungurien,15001111
117,{5F19E8F4-D468-4F4E-A6A1-4EF76332F80D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001110.0,Artinskien,15001113
118,{DEDFF5E6-4BFE-460B-9522-00120AF37A5F},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001110.0,Sakmarien,15001115
119,{254FD636-A2A4-49B9-82F6-08A69AF10B56},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001110.0,Asselien,15001117
120,{632B17B2-964B-4002-9D5A-620A44240B4D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,8,15001025.0,spätes Burdigalien,15001026
121,{28B41D1D-A690-4A21-9B0B-CE713179E730},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,8,15001025.0,frühes Burdigalien,15001027
122,{37A4F15B-85C5-47D5-80B1-EC700C3AE40D},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001031.0,spätes Chattien,15001032
123,{2FDAC2E1-A51F-4E4C-B3B0-15181F962187},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,7,15001031.0,frühes Chattien,15001033
124,{66D3BC0D-E4C7-4693-B553-CF475FC406AA},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,8,15001037.0,spätes Priabonien,15001038
125,{396E74FE-ABEB-4D22-91D6-4E1330E33815},,2016-01-01 00:00:00.000000,2016-01-01 00:00:00.000000,,,,,,,,,,,,,,,,8,15001037.0,frühes Priabonien,15001039
126,{D67F86B0-22BE-4576-9AF9-4E7B5954AE3B},,2017-04-18 21:22:43.000000,2017-04-18 21:22:43.000000,,,,,,,,,,,,,,,,8,15001121.0,Gzhélien,15001137
127,{7335BFED-388B-4F32-A06B-24BF26F6BC46},,2017-04-18 21:23:17.000001,2017-04-18 21:23:17.000001,,,,,,,,,,,,,,,,8,15001121.0,Kasimovien,15001138
128,{C7A3EC4E-DDF3-432A-AF4D-25E88B77B5F3},,2017-04-18 21:23:52.000001,2017-04-18 21:23:52.000001,,,,,,,,,,,,,,,,8,15001122.0,Moscovien,15001139
129,{749B5769-0C33-4BA4-B001-0CB231B7EF38},,2017-04-18 21:24:27.000000,2017-04-18 21:24:27.000000,,,,,,,,,,,,,,,,8,15001123.0,Bashkirien,15001140
130,{B0BAB136-A2B6-4573-A67A-EB3CEB16F4A4},,2017-04-18 21:25:02.000000,2017-04-18 21:25:02.000000,,,,,,,,,,,,,,,,8,15001125.0,Serpukhovien,15001141
131,{417E6B75-577F-4D94-B7E4-A54016E98B83},,2017-04-18 21:25:36.000000,2017-04-18 21:25:36.000000,,,,,,,,,,,,,,,,8,15001126.0,Viséen,15001142
132,{53157543-0FB3-4B98-9A5E-33360B794ACC},,2017-04-18 21:26:11.000000,2017-04-18 21:26:11.000000,,,,,,,,,,,,,,,,8,15001127.0,Tournaisien,15001143
133,{A2A207DB-31A1-447A-B268-F5C233FD0781},,2017-04-18 21:26:46.000000,2017-04-18 21:26:46.000000,,,,,,,,,,,,,,,,6,15001133.0,Pridoli,15001144
134,{62F05099-E993-4221-91D4-38199017953E},,2017-04-18 21:27:21.000000,2017-04-18 21:27:21.000000,,,,,,,,,,,,,,,,6,15001133.0,Ludlow,15001145
135,{3C771805-CE85-4CD5-BEDE-BFC438E9221E},,2017-04-18 21:27:55.000000,2017-04-18 21:27:55.000000,,,,,,,,,,,,,,,,6,15001133.0,Wenlock,15001146
136,{1A48341F-33F5-482D-95D5-43781DA03EB4},,2017-04-18 21:28:30.000000,2017-04-18 21:28:30.000000,,,,,,,,,,,,,,,,6,15001133.0,Llandovery,15001147
137,{583ACC6A-5B1E-42C7-8936-F955B7FFEE53},,2017-04-18 21:29:05.000000,2017-04-18 21:29:05.000000,,,,,,,,,,,,,,,,6,15001134.0,Spätes Ordovizium,15001148
138,{88260A08-8357-4006-9396-27C3204D2113},,2017-04-18 21:29:40.000000,2017-04-18 21:29:40.000000,,,,,,,,,,,,,,,,6,15001134.0,Mittleres Ordovizium,15001149
139,{F32F4C7E-65D2-4B14-8A6D-82190B0F8203},,2017-04-18 21:30:14.000000,2017-04-18 21:30:14.000000,,,,,,,,,,,,,,,,6,15001134.0,Frühes Ordovizium,15001150
